,season,clubs_name,round,promoted,game,win,draw,lose,goals,g_difference,pts,team_pos,key
1261,2018,Ironi Kiryat Shmona,22,0,Regular Season,6,8,8,22:22,0,26,8,Regular Season - 22 - 2018 - Ironi Kiryat Shmona
1262,2018,Beitar Jerusalem,22,0,Regular Season,6,8,8,28:30,-2,26,9,Regular Season - 22 - 2018 - Beitar Jerusalem
1263,2018,Maccabi Petah Tikva,22,0,Regular Season,5,10,7,23:28,-5,25,10,Regular Season - 22 - 2018 - Maccabi Petah Tikva
1264,2018,Hapoel Ra'anana,22,0,Regular Season,5,10,7,17:26,-9,25,11,Regular Season - 22 - 2018 - Hapoel Ra'anana
1265,2018,Hapoel Tel Aviv,22,1,Regular Season,4,12,6,18:21,-3,24,12,Regular Season - 22 - 2018 - Hapoel Tel Aviv
1266,2018,Ashdod,22,0,Regular Season,4,6,12,18:37,-19,18,13,Regular Season - 22 - 2018 - Ashdod
1267,2018,Bnei Sakhnin,22,0,Regular Season,3,8,11,18:34,-16,17,14,Regular Season - 22 - 2018 - Bnei Sakhnin
1268,2018,Maccabi Tel Aviv,23,0,Regular Season,17,6,0,51:11,40,57,1,Regular Season - 23 - 2018 - Maccabi Tel Aviv
1269,2018,Bnei Yehuda,23,0,Regular Season,10,7,6,37:20,17,37,2,Regular Season - 23 - 2018 - Bnei Yehuda
1270,2018,Maccabi Haifa,23,0,Regular Season,10,7,6,29:25,4,37,3,Regular Season - 23 - 2018 - Maccabi Haifa
1271,2018,Maccabi Netanya,23,0,Regular Season,10,6,7,27:25,2,36,4,Regular Season - 23 - 2018 - Maccabi Netanya
1272,2018,Hapoel Beer Sheva,23,0,Regular Season,8,8,7,32:31,1,32,5,Regular Season - 23 - 2018 - Hapoel Beer Sheva
1273,2018,Hapoel Hadera,23,1,Regular Season,9,5,9,27:36,-9,32,6,Regular Season - 23 - 2018 - Hapoel Hadera
1274,2018,Hapoel Haifa,23,0,Regular Season,7,9,7,40:33,7,30,7,Regular Season - 23 - 2018 - Hapoel Haifa
1275,2018,Ironi Kiryat Shmona,23,0,Regular Season,6,8,9,22:25,-3,26,8,Regular Season - 23 - 2018 - Ironi Kiryat Shmona
1276,2018,Beitar Jerusalem,23,0,Regular Season,6,8,9,29:33,-4,26,9,Regular Season - 23 - 2018 - Beitar Jerusalem
1277,2018,Hapoel Ra'anana,23,0,Regular Season,5,11,7,17:26,-9,26,10,Regular Season - 23 - 2018 - Hapoel Ra'anana
1278,2018,Hapoel Tel Aviv,23,1,Regular Season,4,13,6,18:21,-3,25,11,Regular Season - 23 - 2018 - Hapoel Tel Aviv
1279,2018,Maccabi Petah Tikva,23,0,Regular Season,5,10,8,24:32,-8,25,12,Regular Season - 23 - 2018 - Maccabi Petah Tikva
1280,2018,Ashdod,23,0,Regular Season,5,6,12,20:38,-18,21,13,Regular Season - 23 - 2018 - Ashdod
1281,2018,Bnei Sakhnin,23,0,Regular Season,3,8,12,19:36,-17,17,14,Regular Season - 23 - 2018 - Bnei Sakhnin
1282,2018,Maccabi Tel Aviv,24,0,Regular Season,18,6,0,53:11,42,60,1,Regular Season - 24 - 2018 - Maccabi Tel Aviv
1283,2018,Maccabi Netanya,24,0,Regular Season,11,6,7,29:26,3,39,2,Regular Season - 24 - 2018 - Maccabi Netanya
1284,2018,Maccabi Haifa,24,0,Regular Season,10,8,6,29:25,4,38,3,Regular Season - 24 - 2018 - Maccabi Haifa
1285,2018,Bnei Yehuda,24,0,Regular Season,10,7,7,38:22,16,37,4,Regular Season - 24 - 2018 - Bnei Yehuda
1286,2018,Hapoel Beer Sheva,24,0,Regular Season,9,8,7,34:32,2,35,5,Regular Season - 24 - 2018 - Hapoel Beer Sheva
1287,2018,Hapoel Hadera,24,1,Regular Season,9,5,10,28:38,-10,32,6,Regular Season - 24 - 2018 - Hapoel Hadera
1288,2018,Hapoel Haifa,24,0,Regular Season,7,10,7,40:33,7,31,7,Regular Season - 24 - 2018 - Hapoel Haifa
1289,2018,Beitar Jerusalem,24,0,Regular Season,7,8,9,31:33,-2,29,8,Regular Season - 24 - 2018 - Beitar Jerusalem
1290,2018,Ironi Kiryat Shmona,24,0,Regular Season,6,9,9,22:25,-3,27,9,Regular Season - 24 - 2018 - Ironi Kiryat Shmona
1291,2018,Hapoel Ra'anana,24,0,Regular Season,5,11,8,17:28,-11,26,10,Regular Season - 24 - 2018 - Hapoel Ra'anana
1292,2018,Hapoel Tel Aviv,24,1,Regular Season,4,13,7,19:23,-4,25,11,Regular Season - 24 - 2018 - Hapoel Tel Aviv
1293,2018,Maccabi Petah Tikva,24,0,Regular Season,5,10,9,24:34,-10,25,12,Regular Season - 24 - 2018 - Maccabi Petah Tikva
1294,2018,Ashdod,24,0,Regular Season,5,7,12,20:38,-18,22,13,Regular Season - 24 - 2018 - Ashdod
1295,2018,Bnei Sakhnin,24,0,Regular Season,4,8,12,21:37,-16,20,14,Regular Season - 24 - 2018 - Bnei Sakhnin
1296,2018,Maccabi Tel Aviv,25,0,Regular Season,19,6,0,55:11,44,63,1,Regular Season - 25 - 2018 - Maccabi Tel Aviv
1297,2018,Maccabi Netanya,25,0,Regular Season,12,6,7,32:27,5,42,2,Regular Season - 25 - 2018 - Maccabi Netanya
1298,2018,Maccabi Haifa,25,0,Regular Season,11,8,6,31:25,6,41,3,Regular Season - 25 - 2018 - Maccabi Haifa
1299,2018,Hapoel Beer Sheva,25,0,Regular Season,10,8,7,36:32,4,38,4,Regular Season - 25 - 2018 - Hapoel Beer Sheva
1300,2018,Bnei Yehuda,25,0,Regular Season,10,7,8,38:23,15,37,5,Regular Season - 25 - 2018 - Bnei Yehuda
1301,2018,Hapoel Hadera,25,1,Regular Season,9,5,11,28:39,-11,32,6,Regular Season - 25 - 2018 - Hapoel Hadera
1302,2018,Hapoel Haifa,25,0,Regular Season,7,10,8,40:35,5,31,7,Regular Season - 25 - 2018 - Hapoel Haifa
1303,2018,Ironi Kiryat Shmona,25,0,Regular Season,7,9,9,23:25,-2,30,8,Regular Season - 25 - 2018 - Ironi Kiryat Shmona
1304,2018,Beitar Jerusalem,25,0,Regular Season,7,8,10,32:36,-4,29,9,Regular Season - 25 - 2018 - Beitar Jerusalem
1305,2018,Hapoel Ra'anana,25,0,Regular Season,6,11,8,18:28,-10,29,10,Regular Season - 25 - 2018 - Hapoel Ra'anana
1306,2018,Hapoel Tel Aviv,25,1,Regular Season,5,13,7,25:23,2,28,11,Regular Season - 25 - 2018 - Hapoel Tel Aviv
1307,2018,Maccabi Petah Tikva,25,0,Regular Season,5,10,10,24:40,-16,25,12,Regular Season - 25 - 2018 - Maccabi Petah Tikva
1308,2018,Ashdod,25,0,Regular Season,5,7,13,20:40,-20,22,13,Regular Season - 25 - 2018 - Ashdod
1309,2018,Bnei Sakhnin,25,0,Regular Season,4,8,13,21:39,-18,20,14,Regular Season - 25 - 2018 - Bnei Sakhnin
1310,2018,Maccabi Tel Aviv,26,0,Regular Season,20,6,0,57:12,45,66,1,Regular Season - 26 - 2018 - Maccabi Tel Aviv
1311,2018,Maccabi Haifa,26,0,Regular Season,12,8,6,34:27,7,44,2,Regular Season - 26 - 2018 - Maccabi Haifa
1312,2018,Maccabi Netanya,26,0,Regular Season,12,7,7,34:29,5,43,3,Regular Season - 26 - 2018 - Maccabi Netanya
1313,2018,Hapoel Beer Sheva,26,0,Regular Season,10,9,7,36:32,4,39,4,Regular Season - 26 - 2018 - Hapoel Beer Sheva
1314,2018,Bnei Yehuda,26,0,Regular Season,10,7,9,39:25,14,37,5,Regular Season - 26 - 2018 - Bnei Yehuda
1315,2018,Hapoel Hadera,26,1,Regular Season,9,6,11,30:41,-11,33,6,Regular Season - 26 - 2018 - Hapoel Hadera
1316,2018,Hapoel Haifa,26,0,Regular Season,7,11,8,42:37,5,32,7,Regular Season - 26 - 2018 - Hapoel Haifa
1317,2018,Hapoel Tel Aviv,26,1,Regular Season,6,13,7,26:23,3,31,8,Regular Season - 26 - 2018 - Hapoel Tel Aviv
1318,2018,Ironi Kiryat Shmona,26,0,Regular Season,7,9,10,25:28,-3,30,9,Regular Season - 26 - 2018 - Ironi Kiryat Shmona
1319,2018,Hapoel Ra'anana,26,0,Regular Season,6,12,8,20:30,-10,30,10,Regular Season - 26 - 2018 - Hapoel Ra'anana
1320,2018,Beitar Jerusalem,26,0,Regular Season,7,8,11,32:37,-5,29,11,Regular Season - 26 - 2018 - Beitar Jerusalem
1321,2018,Maccabi Petah Tikva,26,0,Regular Season,6,10,10,26:40,-14,28,12,Regular Season - 26 - 2018 - Maccabi Petah Tikva
1322,2018,Ashdod,26,0,Regular Season,5,7,14,20:42,-22,22,13,Regular Season - 26 - 2018 - Ashdod
1323,2018,Bnei Sakhnin,26,0,Regular Season,4,9,13,21:39,-18,21,14,Regular Season - 26 - 2018 - Bnei Sakhnin
1324,2018,Maccabi Tel Aviv,1,0,Championship Round,1,0,0,2:0,2,3,1,Championship Round - 1 - 2018 - Maccabi Tel Aviv
1325,2018,Bnei Yehuda,1,0,Championship Round,1,0,0,2:0,2,3,2,Championship Round - 1 - 2018 - Bnei Yehuda
1326,2018,Hapoel Beer Sheva,1,0,Championship Round,1,0,0,1:0,1,3,3,Championship Round - 1 - 2018 - Hapoel Beer Sheva
1327,2018,Maccabi Netanya,1,0,Championship Round,0,0,1,0:1,-1,0,4,Championship Round - 1 - 2018 - Maccabi Netanya
1328,2018,Maccabi Haifa,1,0,Championship Round,0,0,1,0:2,-2,0,5,Championship Round - 1 - 2018 - Maccabi Haifa
1329,2018,Hapoel Hadera,1,1,Championship Round,0,0,1,0:2,-2,0,6,Championship Round - 1 - 2018 - Hapoel Hadera
1330,2018,Hapoel Beer Sheva,2,0,Championship Round,2,0,0,5:1,4,6,1,Championship Round - 2 - 2018 - Hapoel Beer Sheva
1331,2018,Maccabi Tel Aviv,2,0,Championship Round,2,0,0,3:0,3,6,2,Championship Round - 2 - 2018 - Maccabi Tel Aviv
1332,2018,Bnei Yehuda,2,0,Championship Round,1,1,0,3:1,2,4,3,Championship Round - 2 - 2018 - Bnei Yehuda
1333,2018,Maccabi Netanya,2,0,Championship Round,0,1,1,1:2,-1,1,4,Championship Round - 2 - 2018 - Maccabi Netanya
1334,2018,Maccabi Haifa,2,0,Championship Round,0,0,2,0:3,-3,0,5,Championship Round - 2 - 2018 - Maccabi Haifa
1335,2018,Hapoel Hadera,2,1,Championship Round,0,0,2,1:6,-5,0,6,Championship Round - 2 - 2018 - Hapoel Hadera
1336,2018,Maccabi Tel Aviv,3,0,Championship Round,3,0,0,7:1,6,9,1,Championship Round - 3 - 2018 - Maccabi Tel Aviv
1337,2018,Hapoel Beer Sheva,3,0,Championship Round,3,0,0,7:2,5,9,2,Championship Round - 3 - 2018 - Hapoel Beer Sheva
1338,2018,Bnei Yehuda,3,0,Championship Round,1,1,1,4:3,1,4,3,Championship Round - 3 - 2018 - Bnei Yehuda
1339,2018,Hapoel Hadera,3,1,Championship Round,1,0,2,4:7,-3,3,4,Championship Round - 3 - 2018 - Hapoel Hadera
1340,2018,Maccabi Netanya,3,0,Championship Round,0,1,2,2:6,-4,1,5,Championship Round - 3 - 2018 - Maccabi Netanya
1341,2018,Maccabi Haifa,3,0,Championship Round,0,0,3,1:6,-5,0,6,Championship Round - 3 - 2018 - Maccabi Haifa
1342,2018,Maccabi Tel Aviv,4,0,Championship Round,3,1,0,7:1,6,10,1,Championship Round - 4 - 2018 - Maccabi Tel Aviv
1343,2018,Hapoel Beer Sheva,4,0,Championship Round,3,1,0,7:2,5,10,2,Championship Round - 4 - 2018 - Hapoel Beer Sheva
1344,2018,Bnei Yehuda,4,0,Championship Round,2,1,1,7:5,2,7,3,Championship Round - 4 - 2018 - Bnei Yehuda
1345,2018,Hapoel Hadera,4,1,Championship Round,1,0,3,6:10,-4,3,4,Championship Round - 4 - 2018 - Hapoel Hadera
1346,2018,Maccabi Haifa,4,0,Championship Round,1,0,3,3:7,-4,3,5,Championship Round - 4 - 2018 - Maccabi Haifa
1347,2018,Maccabi Netanya,4,0,Championship Round,0,1,3,3:8,-5,1,6,Championship Round - 4 - 2018 - Maccabi Netanya
1348,2018,Maccabi Tel Aviv,5,0,Championship Round,4,1,0,9:1,8,13,1,Championship Round - 5 - 2018 - Maccabi Tel Aviv
1349,2018,Hapoel Beer Sheva,5,0,Championship Round,3,1,1,7:3,4,10,2,Championship Round - 5 - 2018 - Hapoel Beer Sheva
1350,2018,Bnei Yehuda,5,0,Championship Round,2,1,2,7:7,0,7,3,Championship Round - 5 - 2018 - Bnei Yehuda
1351,2018,Maccabi Haifa,5,0,Championship Round,2,0,3,4:7,-3,6,4,Championship Round - 5 - 2018 - Maccabi Haifa
1352,2018,Maccabi Netanya,5,0,Championship Round,1,1,3,6:10,-4,4,5,Championship Round - 5 - 2018 - Maccabi Netanya
1353,2018,Hapoel Hadera,5,1,Championship Round,1,0,4,8:13,-5,3,6,Championship Round - 5 - 2018 - Hapoel Hadera
1354,2018,Maccabi Tel Aviv,6,0,Championship Round,5,1,0,10:1,9,16,1,Championship Round - 6 - 2018 - Maccabi Tel Aviv
1355,2018,Hapoel Beer Sheva,6,0,Championship Round,3,1,2,7:5,2,10,2,Championship Round - 6 - 2018 - Hapoel Beer Sheva
1356,2018,Bnei Yehuda,6,0,Championship Round,2,2,2,9:9,0,8,3,Championship Round - 6 - 2018 - Bnei Yehuda
1357,2018,Maccabi Netanya,6,0,Championship Round,2,1,3,8:10,-2,7,4,Championship Round - 6 - 2018 - Maccabi Netanya
1358,2018,Maccabi Haifa,6,0,Championship Round,2,1,3,6:9,-3,7,5,Championship Round - 6 - 2018 - Maccabi Haifa
1359,2018,Hapoel Hadera,6,1,Championship Round,1,0,5,8:14,-6,3,6,Championship Round - 6 - 2018 - Hapoel Hadera
1360,2018,Maccabi Tel Aviv,7,0,Championship Round,5,1,1,12:4,8,16,1,Championship Round - 7 - 2018 - Maccabi Tel Aviv
1361,2018,Bnei Yehuda,7,0,Championship Round,3,2,2,12:11,1,11,2,Championship Round - 7 - 2018 - Bnei Yehuda
1362,2018,Hapoel Beer Sheva,7,0,Championship Round,3,1,3,8:8,0,10,3,Championship Round - 7 - 2018 - Hapoel Beer Sheva
1363,2018,Maccabi Netanya,7,0,Championship Round,3,1,3,10:11,-1,10,4,Championship Round - 7 - 2018 - Maccabi Netanya
1364,2018,Maccabi Haifa,7,0,Championship Round,3,1,3,9:10,-1,10,5,Championship Round - 7 - 2018 - Maccabi Haifa
1365,2018,Hapoel Hadera,7,1,Championship Round,1,0,6,9:16,-7,3,6,Championship Round - 7 - 2018 - Hapoel Hadera
1366,2018,Maccabi Tel Aviv,8,0,Championship Round,6,1,1,15:4,11,19,1,Championship Round - 8 - 2018 - Maccabi Tel Aviv
1367,2018,Hapoel Beer Sheva,8,0,Championship Round,4,1,3,11:10,1,13,2,Championship Round - 8 - 2018 - Hapoel Beer Sheva
1368,2018,Bnei Yehuda,8,0,Championship Round,3,2,3,14:14,0,11,3,Championship Round - 8 - 2018 - Bnei Yehuda
1369,2018,Maccabi Haifa,8,0,Championship Round,3,1,4,9:12,-3,10,4,Championship Round - 8 - 2018 - Maccabi Haifa
1370,2018,Maccabi Netanya,8,0,Championship Round,3,1,4,10:14,-4,10,5,Championship Round - 8 - 2018 - Maccabi Netanya
1371,2018,Hapoel Hadera,8,1,Championship Round,2,0,6,11:16,-5,6,6,Championship Round - 8 - 2018 - Hapoel Hadera
1372,2018,Maccabi Tel Aviv,9,0,Championship Round,6,2,1,16:5,11,20,1,Championship Round - 9 - 2018 - Maccabi Tel Aviv
1373,2018,Hapoel Beer Sheva,9,0,Championship Round,5,1,3,12:10,2,16,2,Championship Round - 9 - 2018 - Hapoel Beer Sheva
1374,2018,Bnei Yehuda,9,0,Championship Round,4,2,3,16:14,2,14,3,Championship Round - 9 - 2018 - Bnei Yehuda
1375,2018,Maccabi Haifa,9,0,Championship Round,3,2,4,10:13,-3,11,4,Championship Round - 9 - 2018 - Maccabi Haifa
1376,2018,Maccabi Netanya,9,0,Championship Round,3,1,5,10:16,-6,10,5,Championship Round - 9 - 2018 - Maccabi Netanya
1377,2018,Hapoel Hadera,9,1,Championship Round,2,0,7,11:17,-6,6,6,Championship Round - 9 - 2018 - Hapoel Hadera
1378,2018,Maccabi Tel Aviv,10,0,Championship Round,7,2,1,20:5,15,23,1,Championship Round - 10 - 2018 - Maccabi Tel Aviv
1379,2018,Hapoel Beer Sheva,10,0,Championship Round,5,1,4,12:14,-2,16,2,Championship Round - 10 - 2018 - Hapoel Beer Sheva
1380,2018,Bnei Yehuda,10,0,Championship Round,4,2,4,17:16,1,14,3,Championship Round - 10 - 2018 - Bnei Yehuda
1381,2018,Maccabi Haifa,10,0,Championship Round,4,2,4,12:14,-2,14,4,Championship Round - 10 - 2018 - Maccabi Haifa
1382,2018,Maccabi Netanya,10,0,Championship Round,3,1,6,11:18,-7,10,5,Championship Round - 10 - 2018 - Maccabi Netanya
1383,2018,Hapoel Hadera,10,1,Championship Round,3,0,7,13:18,-5,9,6,Championship Round - 10 - 2018 - Hapoel Hadera
1384,2018,Hapoel Tel Aviv,1,1,Relegation Round,1,0,0,5:1,4,3,1,Relegation Round - 1 - 2018 - Hapoel Tel Aviv
1385,2018,Maccabi Petah Tikva,1,0,Relegation Round,1,0,0,1:0,1,3,2,Relegation Round - 1 - 2018 - Maccabi Petah Tikva
1386,2018,Hapoel Ra'anana,1,0,Relegation Round,0,1,0,2:2,0,1,3,Relegation Round - 1 - 2018 - Hapoel Ra'anana
1387,2018,Bnei Sakhnin,1,0,Relegation Round,0,1,0,2:2,0,1,4,Relegation Round - 1 - 2018 - Bnei Sakhnin
1388,2018,Hapoel Haifa,1,0,Relegation Round,0,1,0,0:0,0,1,5,Relegation Round - 1 - 2018 - Hapoel Haifa
1389,2018,Beitar Jerusalem,1,0,Relegation Round,0,1,0,0:0,0,1,6,Relegation Round - 1 - 2018 - Beitar Jerusalem
1390,2018,Ironi Kiryat Shmona,1,0,Relegation Round,0,0,1,0:1,-1,0,7,Relegation Round - 1 - 2018 - Ironi Kiryat Shmona
1391,2018,Ashdod,1,0,Relegation Round,0,0,1,1:5,-4,0,8,Relegation Round - 1 - 2018 - Ashdod
1392,2018,Hapoel Tel Aviv,2,1,Relegation Round,1,1,0,5:1,4,4,1,Relegation Round - 2 - 2018 - Hapoel Tel Aviv
1393,2018,Maccabi Petah Tikva,2,0,Relegation Round,1,1,0,2:1,1,4,2,Relegation Round - 2 - 2018 - Maccabi Petah Tikva
1394,2018,Ashdod,2,0,Relegation Round,1,0,1,4:7,-3,3,3,Relegation Round - 2 - 2018 - Ashdod
1395,2018,Hapoel Ra'anana,2,0,Relegation Round,0,2,0,3:3,0,2,4,Relegation Round - 2 - 2018 - Hapoel Ra'anana
1396,2018,Bnei Sakhnin,2,0,Relegation Round,0,2,0,2:2,0,2,5,Relegation Round - 2 - 2018 - Bnei Sakhnin
1397,2018,Hapoel Haifa,2,0,Relegation Round,0,2,0,0:0,0,2,6,Relegation Round - 2 - 2018 - Hapoel Haifa
1398,2018,Beitar Jerusalem,2,0,Relegation Round,0,2,0,0:0,0,2,7,Relegation Round - 2 - 2018 - Beitar Jerusalem
1399,2018,Ironi Kiryat Shmona,2,0,Relegation Round,0,0,2,2:4,-2,0,8,Relegation Round - 2 - 2018 - Ironi Kiryat Shmona
1400,2018,Ashdod,3,0,Relegation Round,2,0,1,6:8,-2,6,1,Relegation Round - 3 - 2018 - Ashdod
1401,2018,Maccabi Petah Tikva,3,0,Relegation Round,1,2,0,3:2,1,5,2,Relegation Round - 3 - 2018 - Maccabi Petah Tikva
1402,2018,Beitar Jerusalem,3,0,Relegation Round,1,2,0,2:1,1,5,3,Relegation Round - 3 - 2018 - Beitar Jerusalem
1403,2018,Hapoel Tel Aviv,3,1,Relegation Round,1,1,1,6:3,3,4,4,Relegation Round - 3 - 2018 - Hapoel Tel Aviv
1404,2018,Ironi Kiryat Shmona,3,0,Relegation Round,1,0,2,5:4,1,3,5,Relegation Round - 3 - 2018 - Ironi Kiryat Shmona
1405,2018,Bnei Sakhnin,3,0,Relegation Round,0,3,0,3:3,0,3,6,Relegation Round - 3 - 2018 - Bnei Sakhnin
1406,2018,Hapoel Ra'anana,3,0,Relegation Round,0,2,1,4:5,-1,2,7,Relegation Round - 3 - 2018 - Hapoel Ra'anana
1407,2018,Hapoel Haifa,3,0,Relegation Round,0,2,1,0:3,-3,2,8,Relegation Round - 3 - 2018 - Hapoel Haifa
1408,2018,Beitar Jerusalem,4,0,Relegation Round,2,2,0,6:2,4,8,1,Relegation Round - 4 - 2018 - Beitar Jerusalem
1409,2018,Bnei Sakhnin,4,0,Relegation Round,1,3,0,5:4,1,6,2,Relegation Round - 4 - 2018 - Bnei Sakhnin
1410,2018,Ashdod,4,0,Relegation Round,2,0,2,7:10,-3,6,3,Relegation Round - 4 - 2018 - Ashdod
1411,2018,Hapoel Tel Aviv,4,1,Relegation Round,1,2,1,8:5,3,5,4,Relegation Round - 4 - 2018 - Hapoel Tel Aviv
1412,2018,Hapoel Ra'anana,4,0,Relegation Round,1,2,1,6:5,1,5,5,Relegation Round - 4 - 2018 - Hapoel Ra'anana
1413,2018,Maccabi Petah Tikva,4,0,Relegation Round,1,2,1,4:6,-2,5,6,Relegation Round - 4 - 2018 - Maccabi Petah Tikva
1414,2018,Ironi Kiryat Shmona,4,0,Relegation Round,1,1,2,7:6,1,4,7,Relegation Round - 4 - 2018 - Ironi Kiryat Shmona
1415,2018,Hapoel Haifa,4,0,Relegation Round,0,2,2,0:5,-5,2,8,Relegation Round - 4 - 2018 - Hapoel Haifa
1416,2018,Beitar Jerusalem,5,0,Relegation Round,3,2,0,7:2,5,11,1,Relegation Round - 5 - 2018 - Beitar Jerusalem
1417,2018,Ashdod,5,0,Relegation Round,3,0,2,10:10,0,9,2,Relegation Round - 5 - 2018 - Ashdod
1418,2018,Hapoel Ra'anana,5,0,Relegation Round,2,2,1,8:6,2,8,3,Relegation Round - 5 - 2018 - Hapoel Ra'anana
1419,2018,Bnei Sakhnin,5,0,Relegation Round,1,3,1,6:6,0,6,4,Relegation Round - 5 - 2018 - Bnei Sakhnin
1420,2018,Hapoel Tel Aviv,5,1,Relegation Round,1,2,2,9:7,2,5,5,Relegation Round - 5 - 2018 - Hapoel Tel Aviv
1421,2018,Hapoel Haifa,5,0,Relegation Round,1,2,2,2:6,-4,5,6,Relegation Round - 5 - 2018 - Hapoel Haifa
1422,2018,Maccabi Petah Tikva,5,0,Relegation Round,1,2,2,4:9,-5,5,7,Relegation Round - 5 - 2018 - Maccabi Petah Tikva
1423,2018,Ironi Kiryat Shmona,5,0,Relegation Round,1,1,3,7:7,0,4,8,Relegation Round - 5 - 2018 - Ironi Kiryat Shmona
1424,2018,Ashdod,6,0,Relegation Round,4,0,2,13:12,1,12,1,Relegation Round - 6 - 2018 - Ashdod
1425,2018,Beitar Jerusalem,6,0,Relegation Round,3,2,1,9:5,4,11,2,Relegation Round - 6 - 2018 - Beitar Jerusalem
1426,2018,Hapoel Ra'anana,6,0,Relegation Round,2,3,1,8:6,2,9,3,Relegation Round - 6 - 2018 - Hapoel Ra'anana
1427,2018,Hapoel Tel Aviv,6,1,Relegation Round,2,2,2,12:7,5,8,4,Relegation Round - 6 - 2018 - Hapoel Tel Aviv
1428,2018,Maccabi Petah Tikva,6,0,Relegation Round,2,2,2,7:9,-2,8,5,Relegation Round - 6 - 2018 - Maccabi Petah Tikva
1429,2018,Bnei Sakhnin,6,0,Relegation Round,1,3,2,6:9,-3,6,6,Relegation Round - 6 - 2018 - Bnei Sakhnin
1430,2018,Ironi Kiryat Shmona,6,0,Relegation Round,1,2,3,7:7,0,5,7,Relegation Round - 6 - 2018 - Ironi Kiryat Shmona
1431,2018,Hapoel Haifa,6,0,Relegation Round,1,2,3,2:9,-7,5,8,Relegation Round - 6 - 2018 - Hapoel Haifa
1432,2018,Ashdod,7,0,Relegation Round,5,0,2,14:12,2,15,1,Relegation Round - 7 - 2018 - Ashdod
1433,2018,Beitar Jerusalem,7,0,Relegation Round,4,2,1,11:6,5,14,2,Relegation Round - 7 - 2018 - Beitar Jerusalem
1434,2018,Hapoel Tel Aviv,7,1,Relegation Round,3,2,2,14:7,7,11,3,Relegation Round - 7 - 2018 - Hapoel Tel Aviv
1435,2018,Hapoel Ra'anana,7,0,Relegation Round,2,3,2,9:8,1,9,4,Relegation Round - 7 - 2018 - Hapoel Ra'anana
1436,2018,Ironi Kiryat Shmona,7,0,Relegation Round,2,2,3,9:7,2,8,5,Relegation Round - 7 - 2018 - Ironi Kiryat Shmona
1437,2018,Maccabi Petah Tikva,7,0,Relegation Round,2,2,3,7:11,-4,8,6,Relegation Round - 7 - 2018 - Maccabi Petah Tikva
1438,2018,Bnei Sakhnin,7,0,Relegation Round,1,3,3,6:11,-5,6,7,Relegation Round - 7 - 2018 - Bnei Sakhnin
1439,2018,Hapoel Haifa,7,0,Relegation Round,1,2,4,2:10,-8,5,8,Relegation Round - 7 - 2018 - Hapoel Haifa
1440,2019,Maccabi Tel Aviv,1,0,Regular Season,1,0,0,2:0,2,3,1,Regular Season - 1 - 2019 - Maccabi Tel Aviv
1441,2019,Maccabi Haifa,1,0,Regular Season,1,0,0,4:3,1,3,2,Regular Season - 1 - 2019 - Maccabi Haifa
1442,2019,Bnei Yehuda,1,0,Regular Season,1,0,0,2:1,1,3,3,Regular Season - 1 - 2019 - Bnei Yehuda
1443,2019,Hapoel Haifa,1,0,Regular Season,1,0,0,1:0,1,3,4,Regular Season - 1 - 2019 - Hapoel Haifa
1444,2019,Hapoel Hadera,1,0,Regular Season,0,1,0,1:1,0,1,5,Regular Season - 1 - 2019 - Hapoel Hadera
1445,2019,Ashdod,1,0,Regular Season,0,1,0,1:1,0,1,6,Regular Season - 1 - 2019 - Ashdod
1446,2019,Hapoel Beer Sheva,1,0,Regular Season,0,1,0,0:0,0,1,7,Regular Season - 1 - 2019 - Hapoel Beer Sheva
1447,2019,Maccabi Netanya,1,0,Regular Season,0,1,0,0:0,0,1,8,Regular Season - 1 - 2019 - Maccabi Netanya
1448,2019,Beitar Jerusalem,1,0,Regular Season,0,1,0,0:0,0,1,9,Regular Season - 1 - 2019 - Beitar Jerusalem
1449,2019,Hapoel Tel Aviv,1,0,Regular Season,0,1,0,0:0,0,1,10,Regular Season - 1 - 2019 - Hapoel Tel Aviv
1450,2019,Hapoel Ra'anana,1,0,Regular Season,0,0,1,3:4,-1,0,11,Regular Season - 1 - 2019 - Hapoel Ra'anana
1451,2019,Ironi Kiryat Shmona,1,0,Regular Season,0,0,1,1:2,-1,0,12,Regular Season - 1 - 2019 - Ironi Kiryat Shmona
1452,2019,Hapoel Kfar Saba,1,0,Regular Season,0,0,1,0:1,-1,0,13,Regular Season - 1 - 2019 - Hapoel Kfar Saba
1453,2019,Sektzia Nes Tziona,1,0,Regular Season,0,0,1,0:2,-2,0,14,Regular Season - 1 - 2019 - Sektzia Nes Tziona
1454,2019,Hapoel Beer Sheva,2,0,Regular Season,1,1,0,3:0,3,4,1,Regular Season - 2 - 2019 - Hapoel Beer Sheva
1455,2019,Maccabi Netanya,2,0,Regular Season,1,1,0,3:0,3,4,2,Regular Season - 2 - 2019 - Maccabi Netanya
1456,2019,Maccabi Tel Aviv,2,0,Regular Season,1,1,0,2:0,2,4,3,Regular Season - 2 - 2019 - Maccabi Tel Aviv
1457,2019,Maccabi Haifa,2,0,Regular Season,1,1,0,4:3,1,4,4,Regular Season - 2 - 2019 - Maccabi Haifa
1458,2019,Ashdod,2,0,Regular Season,1,1,0,3:2,1,4,5,Regular Season - 2 - 2019 - Ashdod
