match_date,kot,round_type,season_round,home_team,away_team,home_position,away_position,underdog,home_score,away_score,referee,stadium,attendance,season
10/11/2012,7:10 PM,Regular round,9,Ihud Bnei Sakhnin,Beitar Jerusalem,11,6,Ihud Bnei Sakhnin,1,1,Daniel Bar Natan,Doha Stadium,6500,2012
11/11/2012,6:00 PM,Regular round,9,Hapoel Ramat Gan,Ironi Kiryat Shmona,12,8,Hapoel Ramat Gan,1,1,Eitan Shmuelevic,Winter,400,2012
11/11/2012,7:50 PM,Regular round,9,Hapoel Tel Aviv,Maccabi Tel Aviv,3,1,Hapoel Tel Aviv,1,0,Alon Yefet,Bloomfield,14100,2012
17/11/2012,4:15 PM,Regular round,10,Maccabi Tel Aviv,Bnei Yehuda Tel Aviv,2,4,Bnei Yehuda Tel Aviv,0,1,Eli Hacmon,Bloomfield,6700,2012
17/11/2012,5:00 PM,Regular round,10,Maccabi Netanya,Hapoel Ramat haSharon,10,6,Maccabi Netanya,1,2,Orel Grinfeld,Netanya Stadium,3000,2012
17/11/2012,6:30 PM,Regular round,10,Ironi Kiryat Shmona,Hapoel Tel Aviv,9,3,Ironi Kiryat Shmona,0,1,Asaf Kenan,Kiryat Shmona Municipal Stadium,3500,2012
18/11/2012,7:10 PM,Regular round,10,Beitar Jerusalem,Hapoel Haifa,5,14,Hapoel Haifa,3,0,Alon Yefet,Teddy-Kollek-Stadion,8000,2012
19/11/2012,7:50 PM,Regular round,10,Maccabi Haifa,Ihud Bnei Sakhnin,12,11,Maccabi Haifa,0,0,Ziv Adler,Kiryat Eliezer,11000,2012
04/12/2012,6:15 PM,Regular round,10,Hapoel Beer Sheva,Hapoel Ramat Gan,7,13,Hapoel Ramat Gan,3,2,Liran Wachsberger,Vasermil Stadium,3000,2012
12/12/2012,6:00 PM,Regular round,10,FC Ashdod,Hapoel Acre,1,8,Hapoel Acre,2,0,Shay Shitrit,Yud-Alef Stadion,1000,2012
24/11/2012,5:00 PM,Regular round,11,Hapoel Haifa,Hapoel Acre,14,8,Hapoel Haifa,0,0,Eitan Tabrizi,Kiryat Eliezer,2000,2012
24/11/2012,5:00 PM,Regular round,11,Ihud Bnei Sakhnin,Maccabi Netanya,12,10,Ihud Bnei Sakhnin,0,0,Liran Wachsberger,Doha Stadium,1000,2012
24/11/2012,5:00 PM,Regular round,11,Hapoel Ramat Gan,FC Ashdod,13,1,Hapoel Ramat Gan,0,1,Daniel Bar Natan,Ramat Gan Nationalstadion,1000,2012
24/11/2012,7:00 PM,Regular round,11,Hapoel Ramat haSharon,Maccabi Tel Aviv,6,3,Hapoel Ramat haSharon,3,4,Eitan Shmuelevic,Yankela Grundman Stadium,4700,2012
25/11/2012,7:30 PM,Regular round,11,Bnei Yehuda Tel Aviv,Ironi Kiryat Shmona,4,7,Ironi Kiryat Shmona,0,2,Shay Shitrit,Bloomfield,2500,2012
26/11/2012,6:30 PM,Regular round,11,Hapoel Tel Aviv,Hapoel Beer Sheva,2,9,Hapoel Beer Sheva,4,1,Liran Liany,Bloomfield,8100,2012
26/11/2012,7:50 PM,Regular round,11,Beitar Jerusalem,Maccabi Haifa,5,11,Maccabi Haifa,1,2,Menashe Masiah,Teddy-Kollek-Stadion,15000,2012
01/12/2012,4:00 PM,Regular round,12,Maccabi Tel Aviv,Ihud Bnei Sakhnin,1,12,Ihud Bnei Sakhnin,4,0,Orel Grinfeld,Bloomfield,8600,2012
01/12/2012,5:00 PM,Regular round,12,Hapoel Beer Sheva,Bnei Yehuda Tel Aviv,7,6,Hapoel Beer Sheva,1,0,Erez Papir,Vasermil Stadium,4500,2012
01/12/2012,5:00 PM,Regular round,12,Ironi Kiryat Shmona,Hapoel Ramat haSharon,5,8,Hapoel Ramat haSharon,2,0,Shalom Ben Avraham,Kiryat Shmona Municipal Stadium,1000,2012
01/12/2012,5:00 PM,Regular round,12,Hapoel Acre,Hapoel Ramat Gan,10,13,Hapoel Ramat Gan,0,3,Alon Yefet,Giv'at Napoleon Stadium,1000,2012
01/12/2012,6:30 PM,Regular round,12,Maccabi Netanya,Beitar Jerusalem,11,4,Maccabi Netanya,2,3,Eli Hacmon,Netanya Stadium,10000,2012
02/12/2012,7:15 PM,Regular round,12,Hapoel Haifa,Maccabi Haifa,14,9,Hapoel Haifa,0,3,Liran Liany,Kiryat Eliezer,10000,2012
03/12/2012,7:50 PM,Regular round,12,FC Ashdod,Hapoel Tel Aviv,3,2,FC Ashdod,1,2,Eitan Shmuelevic,Yud-Alef Stadion,7000,2012
08/12/2012,5:00 PM,Regular round,13,Hapoel Ramat Gan,Hapoel Haifa,12,14,Hapoel Haifa,1,1,Ziv Adler,Ramat Gan Nationalstadion,900,2012
08/12/2012,5:00 PM,Regular round,13,Hapoel Ramat haSharon,Hapoel Beer Sheva,9,7,Hapoel Ramat haSharon,0,1,Eitan Tabrizi,Yankela Grundman Stadium,1000,2012
08/12/2012,5:45 PM,Regular round,13,Bnei Yehuda Tel Aviv,FC Ashdod,6,3,Bnei Yehuda Tel Aviv,2,0,Halim Zatma,Bloomfield,2500,2012
08/12/2012,6:30 PM,Regular round,13,Maccabi Haifa,Maccabi Netanya,8,11,Maccabi Netanya,1,0,Orel Grinfeld,Kiryat Eliezer,11000,2012
09/12/2012,7:15 PM,Regular round,13,Hapoel Tel Aviv,Hapoel Acre,2,10,Hapoel Acre,0,0,Guy Berger,Bloomfield,8100,2012
10/12/2012,6:00 PM,Regular round,13,Ihud Bnei Sakhnin,Ironi Kiryat Shmona,13,4,Ihud Bnei Sakhnin,1,3,Menashe Masiah,Doha Stadium,2000,2012
10/12/2012,7:50 PM,Regular round,13,Beitar Jerusalem,Maccabi Tel Aviv,5,1,Beitar Jerusalem,1,1,Daniel Bar Natan,Teddy-Kollek-Stadion,28000,2012
15/12/2012,5:00 PM,Regular round,14,Hapoel Tel Aviv,Hapoel Ramat Gan,1,13,Hapoel Ramat Gan,2,2,Asaf Kenan,Bloomfield,8500,2012
15/12/2012,5:00 PM,Regular round,14,Maccabi Netanya,Hapoel Haifa,12,14,Hapoel Haifa,0,0,Menashe Masiah,Netanya Stadium,2500,2012
15/12/2012,5:00 PM,Regular round,14,Hapoel Ramat haSharon,FC Ashdod,9,3,Hapoel Ramat haSharon,1,0,Liran Wachsberger,Yankela Grundman Stadium,500,2012
15/12/2012,7:00 PM,Regular round,14,Ihud Bnei Sakhnin,Hapoel Beer Sheva,11,8,Ihud Bnei Sakhnin,3,2,Alon Yefet,Doha Stadium,2000,2012
16/12/2012,6:00 PM,Regular round,14,Bnei Yehuda Tel Aviv,Hapoel Acre,4,10,Hapoel Acre,2,1,Roi Reinshreiber,Bloomfield,1500,2012
16/12/2012,7:15 PM,Regular round,14,Beitar Jerusalem,Ironi Kiryat Shmona,6,5,Beitar Jerusalem,2,2,Liran Liany,Teddy-Kollek-Stadion,7500,2012
17/12/2012,7:50 PM,Regular round,14,Maccabi Haifa,Maccabi Tel Aviv,7,2,Maccabi Haifa,1,0,Eli Hacmon,Kiryat Eliezer,14000,2012
22/12/2012,4:00 PM,Regular round,15,Hapoel Haifa,Hapoel Tel Aviv,14,2,Hapoel Haifa,2,2,Eitan Tabrizi,Kiryat Eliezer,3300,2012
22/12/2012,5:00 PM,Regular round,15,Hapoel Ramat Gan,Bnei Yehuda Tel Aviv,11,5,Hapoel Ramat Gan,1,0,Shay Shitrit,Ramat Gan Nationalstadion - winter,2000,2012
22/12/2012,5:00 PM,Regular round,15,FC Ashdod,Ihud Bnei Sakhnin,3,10,Ihud Bnei Sakhnin,1,2,Erez Papir,Yud-Alef Stadion,2000,2012
22/12/2012,5:00 PM,Regular round,15,Hapoel Acre,Hapoel Ramat haSharon,12,8,Hapoel Acre,0,2,Eitan Shmuelevic,Giv'at Napoleon Stadium,700,2012
22/12/2012,6:30 PM,Regular round,15,Maccabi Tel Aviv,Maccabi Netanya,1,13,Maccabi Netanya,2,1,Ziv Adler,Bloomfield,8300,2012
23/12/2012,7:15 PM,Regular round,15,Hapoel Beer Sheva,Beitar Jerusalem,9,6,Hapoel Beer Sheva,0,0,Orel Grinfeld,Vasermil Stadium,8700,2012
24/12/2012,7:50 PM,Regular round,15,Ironi Kiryat Shmona,Maccabi Haifa,4,7,Maccabi Haifa,0,0,Alon Yefet,Kiryat Shmona Municipal Stadium,4000,2012
29/12/2012,4:30 PM,Regular round,16,Bnei Yehuda Tel Aviv,Hapoel Tel Aviv,5,2,Bnei Yehuda Tel Aviv,2,1,Liran Liany,Bloomfield,5800,2012
29/12/2012,5:00 PM,Regular round,16,Hapoel Ramat haSharon,Hapoel Ramat Gan,7,11,Hapoel Ramat Gan,1,0,Halim Zatma,Yankela Grundman Stadium,1000,2012
29/12/2012,5:00 PM,Regular round,16,Maccabi Netanya,Ironi Kiryat Shmona,13,4,Maccabi Netanya,3,4,Guy Berger,Sar-Tov Stadium,2900,2012
29/12/2012,5:00 PM,Regular round,16,Ihud Bnei Sakhnin,Hapoel Acre,10,12,Hapoel Acre,2,1,Daniel Bar Natan,Doha Stadium,4000,2012
29/12/2012,7:00 PM,Regular round,16,Maccabi Haifa,Hapoel Beer Sheva,6,9,Hapoel Beer Sheva,2,0,Roi Reinshreiber,Kiryat Eliezer,10000,2012
30/12/2012,7:15 PM,Regular round,16,Maccabi Tel Aviv,Hapoel Haifa,1,14,Hapoel Haifa,6,2,Alon Yefet,Bloomfield,9200,2012
31/12/2012,7:50 PM,Regular round,16,Beitar Jerusalem,FC Ashdod,8,3,Beitar Jerusalem,1,1,Menashe Masiah,Teddy-Kollek-Stadion,7000,2012
05/01/2013,4:00 PM,Regular round,17,Hapoel Tel Aviv,Hapoel Ramat haSharon,2,8,Hapoel Ramat haSharon,1,0,Asaf Kenan,Bloomfield,5640,2012
05/01/2013,5:00 PM,Regular round,17,Hapoel Ramat Gan,Ihud Bnei Sakhnin,11,10,Hapoel Ramat Gan,2,1,Eitan Tabrizi,Ramat Gan Nationalstadion,1000,2012
05/01/2013,5:00 PM,Regular round,17,Hapoel Beer Sheva,Maccabi Netanya,9,12,Maccabi Netanya,1,3,Liran Wachsberger,Vasermil Stadium,3500,2012
05/01/2013,5:00 PM,Regular round,17,Hapoel Haifa,Bnei Yehuda Tel Aviv,14,7,Hapoel Haifa,2,1,Orel Grinfeld,Kiryat Eliezer,3000,2012
05/01/2013,7:00 PM,Regular round,17,Hapoel Acre,Beitar Jerusalem,13,6,Hapoel Acre,2,3,Shay Shitrit,Giv'at Napoleon Stadium,4000,2012
06/01/2013,7:15 PM,Regular round,17,FC Ashdod,Maccabi Haifa,5,3,FC Ashdod,1,4,Ziv Adler,Yud-Alef Stadion,2700,2012
07/01/2013,7:50 PM,Regular round,17,Ironi Kiryat Shmona,Maccabi Tel Aviv,4,1,Ironi Kiryat Shmona,0,0,Liran Liany,Kiryat Shmona Municipal Stadium,1200,2012
12/01/2013,5:00 PM,Regular round,18,Ironi Kiryat Shmona,Hapoel Haifa,5,14,Hapoel Haifa,1,1,Erez Papir,Kiryat Shmona Municipal Stadium,1300,2012
12/01/2013,5:00 PM,Regular round,18,Maccabi Netanya,FC Ashdod,11,7,Maccabi Netanya,2,0,Roi Reinshreiber,Netanya Stadium,3000,2012
12/01/2013,5:00 PM,Regular round,18,Hapoel Ramat haSharon,Bnei Yehuda Tel Aviv,6,8,Bnei Yehuda Tel Aviv,2,1,Guy Berger,Yankela Grundman Stadium,1300,2012
12/01/2013,6:15 PM,Regular round,18,Ihud Bnei Sakhnin,Hapoel Tel Aviv,10,2,Ihud Bnei Sakhnin,0,3,Eli Hacmon,Doha Stadium,3000,2012
12/01/2013,7:00 PM,Regular round,18,Maccabi Haifa,Hapoel Acre,3,13,Hapoel Acre,3,1,Liran Liany,Kiryat Eliezer,9000,2012
13/01/2013,7:15 PM,Regular round,18,Beitar Jerusalem,Hapoel Ramat Gan,4,12,Hapoel Ramat Gan,3,2,Daniel Bar Natan,Teddy-Kollek-Stadion,5000,2012
14/01/2013,7:50 PM,Regular round,18,Maccabi Tel Aviv,Hapoel Beer Sheva,1,9,Hapoel Beer Sheva,5,0,Menashe Masiah,Bloomfield,11000,2012
19/01/2013,5:00 PM,Regular round,19,Hapoel Acre,Maccabi Netanya,14,11,Hapoel Acre,4,4,Asaf Kenan,Giv'at Napoleon Stadium,900,2012
19/01/2013,5:00 PM,Regular round,19,Bnei Yehuda Tel Aviv,Ihud Bnei Sakhnin,8,10,Ihud Bnei Sakhnin,0,0,Amit Elnekave,Bloomfield,1500,2012
19/01/2013,5:00 PM,Regular round,19,Hapoel Haifa,Hapoel Ramat haSharon,13,7,Hapoel Haifa,3,0,Menashe Masiah,Kiryat Eliezer,2600,2012
19/01/2013,5:45 PM,Regular round,19,Hapoel Beer Sheva,Ironi Kiryat Shmona,9,6,Hapoel Beer Sheva,1,0,Ziv Adler,Vasermil Stadium,3000,2012
19/01/2013,6:30 PM,Regular round,19,FC Ashdod,Maccabi Tel Aviv,5,1,FC Ashdod,1,0,Eitan Tabrizi,Yud-Alef Stadion,6000,2012
20/01/2013,7:15 PM,Regular round,19,Hapoel Ramat Gan,Maccabi Haifa,12,3,Hapoel Ramat Gan,0,3,Shay Shitrit,Ramat Gan Stadium,4800,2012
21/01/2013,7:50 PM,Regular round,19,Hapoel Tel Aviv,Beitar Jerusalem,2,4,Beitar Jerusalem,0,2,Alon Yefet,Bloomfield,13200,2012
26/01/2013,4:00 PM,Regular round,20,Maccabi Tel Aviv,Hapoel Acre,1,14,Hapoel Acre,4,0,Orel Grinfeld,Bloomfield,11500,2012
26/01/2013,5:00 PM,Regular round,20,Maccabi Netanya,Hapoel Ramat Gan,10,12,Hapoel Ramat Gan,1,1,Eli Hacmon,Netanya Stadium,3500,2012
26/01/2013,5:00 PM,Regular round,20,Ironi Kiryat Shmona,FC Ashdod,8,5,Ironi Kiryat Shmona,0,0,Halim Zatma,Kiryat Shmona Municipal Stadium,1000,2012
26/01/2013,5:00 PM,Regular round,20,Ihud Bnei Sakhnin,Hapoel Ramat haSharon,11,6,Ihud Bnei Sakhnin,0,4,Liran Liany,Doha Stadium,1500,2012
26/01/2013,6:30 PM,Regular round,20,Beitar Jerusalem,Bnei Yehuda Tel Aviv,4,7,Bnei Yehuda Tel Aviv,0,1,Liran Wachsberger,Teddy-Kollek-Stadion,8000,2012
27/01/2013,7:05 PM,Regular round,20,Hapoel Beer Sheva,Hapoel Haifa,9,13,Hapoel Haifa,2,1,Roi Reinshreiber,Vasermil Stadium,2950,2012
27/01/2013,7:50 PM,Regular round,20,Maccabi Haifa,Hapoel Tel Aviv,2,3,Hapoel Tel Aviv,3,0,Daniel Bar Natan,Kiryat Eliezer,13500,2012
02/02/2013,4:00 PM,Regular round,21,Hapoel Tel Aviv,Maccabi Netanya,3,10,Maccabi Netanya,0,3,Ziv Adler,Bloomfield,8000,2012
02/02/2013,5:00 PM,Regular round,21,FC Ashdod,Hapoel Beer Sheva,8,9,Hapoel Beer Sheva,0,1,Orel Grinfeld,Yud-Alef Stadion,2500,2012
02/02/2013,5:00 PM,Regular round,21,Hapoel Acre,Ironi Kiryat Shmona,14,7,Hapoel Acre,1,1,Menashe Masiah,Giv'at Napoleon Stadium,750,2012
02/02/2013,5:00 PM,Regular round,21,Hapoel Haifa,Ihud Bnei Sakhnin,13,11,Hapoel Haifa,1,3,Daniel Bar Natan,Kiryat Eliezer,2500,2012
02/02/2013,6:30 PM,Regular round,21,Hapoel Ramat Gan,Maccabi Tel Aviv,12,1,Hapoel Ramat Gan,0,1,Guy Berger,Ramat Gan Nationalstadion,4500,2012
03/02/2013,7:05 PM,Regular round,21,Hapoel Ramat haSharon,Beitar Jerusalem,4,6,Beitar Jerusalem,1,0,Erez Papir,Yankela Grundman Stadium,2500,2012
03/02/2013,7:50 PM,Regular round,21,Bnei Yehuda Tel Aviv,Maccabi Haifa,5,2,Bnei Yehuda Tel Aviv,2,0,Liran Liany,Bloomfield,6000,2012
09/02/2013,4:00 PM,Regular round,22,Maccabi Netanya,Bnei Yehuda Tel Aviv,11,4,Maccabi Netanya,3,5,Erez Papir,Netanya Stadium,4000,2012
09/02/2013,5:00 PM,Regular round,22,FC Ashdod,Hapoel Haifa,8,13,Hapoel Haifa,1,1,Liran Wachsberger,Yud-Alef Stadion,1500,2012
09/02/2013,5:00 PM,Regular round,22,Hapoel Beer Sheva,Hapoel Acre,9,14,Hapoel Acre,0,0,Daniel Bar Natan,Vasermil Stadium,3800,2012
09/02/2013,5:00 PM,Regular round,22,Ironi Kiryat Shmona,Hapoel Ramat Gan,5,12,Hapoel Ramat Gan,3,1,Liran Liany,Kiryat Shmona Municipal Stadium,2000,2012
09/02/2013,6:30 PM,Regular round,22,Maccabi Haifa,Hapoel Ramat haSharon,2,6,Hapoel Ramat haSharon,4,0,Eitan Shmuelevic,Kiryat Eliezer,9000,2012
10/02/2013,7:15 PM,Regular round,22,Beitar Jerusalem,Ihud Bnei Sakhnin,7,10,Ihud Bnei Sakhnin,2,2,Menashe Masiah,Teddy-Kollek-Stadion,9000,2012
11/02/2013,7:50 PM,Regular round,22,Maccabi Tel Aviv,Hapoel Tel Aviv,1,3,Hapoel Tel Aviv,4,0,Eli Hacmon,Bloomfield,14000,2012
16/02/2013,4:00 PM,Regular round,23,Hapoel Tel Aviv,Ironi Kiryat Shmona,3,5,Ironi Kiryat Shmona,1,1,Alon Yefet,Bloomfield,6500,2012
16/02/2013,5:00 PM,Regular round,23,Hapoel Acre,FC Ashdod,14,8,Hapoel Acre,3,1,Eitan Shmuelevic,Giv'at Napoleon Stadium,600,2012
16/02/2013,5:00 PM,Regular round,23,Hapoel Ramat haSharon,Maccabi Netanya,6,10,Maccabi Netanya,0,0,Halim Zatma,Yankela Grundman Stadium,500,2012
16/02/2013,5:00 PM,Regular round,23,Hapoel Ramat Gan,Hapoel Beer Sheva,12,9,Hapoel Ramat Gan,3,0,Eitan Tabrizi,Ramat Gan Nationalstadion,950,2012
16/02/2013,6:30 PM,Regular round,23,Ihud Bnei Sakhnin,Maccabi Haifa,11,2,Ihud Bnei Sakhnin,0,1,Roi Reinshreiber,Doha Stadium,3500,2012
17/02/2013,7:10 PM,Regular round,23,Hapoel Haifa,Beitar Jerusalem,13,7,Hapoel Haifa,3,0,Ziv Adler,Kiryat Eliezer,5000,2012
18/02/2013,7:50 PM,Regular round,23,Bnei Yehuda Tel Aviv,Maccabi Tel Aviv,4,1,Bnei Yehuda Tel Aviv,2,3,Orel Grinfeld,Bloomfield,10500,2012
23/02/2013,5:00 PM,Regular round,24,Hapoel Acre,Hapoel Haifa,14,13,Hapoel Acre,1,3,Shay Shitrit,Giv'at Napoleon Stadium,3800,2012
23/02/2013,5:00 PM,Regular round,24,Ironi Kiryat Shmona,Bnei Yehuda Tel Aviv,4,5,Bnei Yehuda Tel Aviv,2,0,Asaf Kenan,Kiryat Shmona Municipal Stadium,500,2012
23/02/2013,5:00 PM,Regular round,24,FC Ashdod,Hapoel Ramat Gan,8,12,Hapoel Ramat Gan,2,3,Halim Zatma,Yud-Alef Stadion,600,2012
23/02/2013,5:45 PM,Regular round,24,Maccabi Tel Aviv,Hapoel Ramat haSharon,1,6,Hapoel Ramat haSharon,1,0,Erez Papir,Bloomfield,9900,2012
23/02/2013,7:00 PM,Regular round,24,Hapoel Beer Sheva,Hapoel Tel Aviv,9,3,Hapoel Beer Sheva,1,2,Eitan Shmuelevic,Vasermil Stadium,3500,2012
24/02/2013,6:00 PM,Regular round,24,Maccabi Netanya,Ihud Bnei Sakhnin,10,11,Ihud Bnei Sakhnin,0,0,Daniel Bar Natan,Netanya Stadium,2300,2012
24/02/2013,7:50 PM,Regular round,24,Maccabi Haifa,Beitar Jerusalem,2,7,Beitar Jerusalem,4,1,Eli Hacmon,Kiryat Eliezer,13000,2012
02/03/2013,2:00 PM,Regular round,25,Bnei Yehuda Tel Aviv,Hapoel Beer Sheva,5,9,Hapoel Beer Sheva,1,0,Alon Yefet,Bloomfield,3000,2012
02/03/2013,4:15 PM,Regular round,25,Ihud Bnei Sakhnin,Maccabi Tel Aviv,11,1,Ihud Bnei Sakhnin,0,3,Ziv Adler,Doha Stadium,3000,2012
02/03/2013,5:00 PM,Regular round,25,Hapoel Ramat haSharon,Ironi Kiryat Shmona,6,4,Hapoel Ramat haSharon,0,1,Guy Berger,Yankela Grundman Stadium,500,2012
02/03/2013,5:00 PM,Regular round,25,Hapoel Ramat Gan,Hapoel Acre,12,14,Hapoel Acre,1,2,Menashe Masiah,Ramat Gan Nationalstadion,1100,2012
02/03/2013,6:30 PM,Regular round,25,Hapoel Tel Aviv,FC Ashdod,3,8,FC Ashdod,1,1,Liran Liany,Bloomfield,6500,2012
03/03/2013,7:15 PM,Regular round,25,Beitar Jerusalem,Maccabi Netanya,7,10,Maccabi Netanya,1,1,Orel Grinfeld,Teddy-Kollek-Stadion,4500,2012
04/03/2013,7:50 PM,Regular round,25,Maccabi Haifa,Hapoel Haifa,2,13,Hapoel Haifa,1,1,Daniel Bar Natan,Kiryat Eliezer,12000,2012
09/03/2013,4:00 PM,Regular round,26,Hapoel Acre,Hapoel Tel Aviv,14,4,Hapoel Acre,0,0,Shay Shitrit,Giv'at Napoleon Stadium,2000,2012
09/03/2013,5:00 PM,Regular round,26,Hapoel Haifa,Hapoel Ramat Gan,10,13,Hapoel Ramat Gan,2,1,Eitan Tabrizi,Kiryat Eliezer,4000,2012
09/03/2013,5:00 PM,Regular round,26,Hapoel Beer Sheva,Hapoel Ramat haSharon,9,6,Hapoel Beer Sheva,0,1,Asaf Kenan,Vasermil Stadium,2500,2012
09/03/2013,5:00 PM,Regular round,26,Ironi Kiryat Shmona,Ihud Bnei Sakhnin,3,12,Ihud Bnei Sakhnin,2,0,Roi Reinshreiber,Kiryat Shmona Municipal Stadium,1500,2012
09/03/2013,6:30 PM,Regular round,26,Maccabi Netanya,Maccabi Haifa,11,2,Maccabi Netanya,1,2,Erez Papir,Netanya Stadium,9000,2012
10/03/2013,7:50 PM,Regular round,26,Maccabi Tel Aviv,Beitar Jerusalem,1,8,Beitar Jerusalem,5,0,Menashe Masiah,Bloomfield,12000,2012
11/03/2013,7:15 PM,Regular round,26,FC Ashdod,Bnei Yehuda Tel Aviv,7,5,FC Ashdod,2,1,Ziv Adler,Yud-Alef Stadion,700,2012
16/03/2013,4:00 PM, Championship round,1,Ironi Kiryat Shmona,Hapoel Tel Aviv,4,3,Ironi Kiryat Shmona,0,1,Menashe Masiah,Kiryat Shmona Municipal Stadium,2000,2012
16/03/2013,6:30 PM, Championship round,1,Maccabi Tel Aviv,Hapoel Ramat haSharon,1,6,Hapoel Ramat haSharon,1,0,Daniel Bar Natan,Bloomfield,11300,2012
17/03/2013,7:50 PM, Championship round,1,Maccabi Haifa,Bnei Yehuda Tel Aviv,2,5,Bnei Yehuda Tel Aviv,1,0,Liran Liany,Kiryat Eliezer,9000,2012
30/03/2013,2:00 PM, Championship round,2,Bnei Yehuda Tel Aviv,Ironi Kiryat Shmona,5,4,Bnei Yehuda Tel Aviv,1,1,Guy Berger,Bloomfield,2500,2012
30/03/2013,6:05 PM, Championship round,2,Hapoel Ramat haSharon,Hapoel Tel Aviv,6,3,Hapoel Ramat haSharon,0,1,Orel Grinfeld,Yankela Grundman Stadium,1400,2012
30/03/2013,6:50 PM, Championship round,2,Maccabi Tel Aviv,Maccabi Haifa,1,2,Maccabi Haifa,0,0,Alon Yefet,Bloomfield,13600,2012
02/04/2013,5:45 PM, Championship round,3,Hapoel Tel Aviv,Bnei Yehuda Tel Aviv,3,5,Bnei Yehuda Tel Aviv,2,1,Roi Reinshreiber,Bloomfield,6000,2012
02/04/2013,6:30 PM, Championship round,3,Maccabi Haifa,Hapoel Ramat haSharon,2,6,Hapoel Ramat haSharon,6,0,Erez Papir,Kiryat Eliezer,6000,2012
03/04/2013,7:40 PM, Championship round,3,Ironi Kiryat Shmona,Maccabi Tel Aviv,4,1,Ironi Kiryat Shmona,1,3,Eitan Shmuelevic,Kiryat Shmona Municipal Stadium,4500,2012
06/04/2013,5:00 PM, Championship round,4,Hapoel Ramat haSharon,Bnei Yehuda Tel Aviv,6,5,Hapoel Ramat haSharon,0,3,Zvika Levi,Yankela Grundman Stadium,300,2012
06/04/2013,7:30 PM, Championship round,4,Maccabi Haifa,Ironi Kiryat Shmona,2,4,Ironi Kiryat Shmona,3,2,Halim Zatma,Kiryat Eliezer,8000,2012
06/04/2013,8:10 PM, Championship round,4,Maccabi Tel Aviv,Hapoel Tel Aviv,1,3,Hapoel Tel Aviv,2,0,Orel Grinfeld,Bloomfield,14000,2012
13/04/2013,2:30 PM, Championship round,5,Hapoel Tel Aviv,Maccabi Haifa,3,2,Hapoel Tel Aviv,2,2,Liran Liany,Bloomfield,9000,2012
13/04/2013,5:00 PM, Championship round,5,Ironi Kiryat Shmona,Hapoel Ramat haSharon,4,6,Hapoel Ramat haSharon,1,0,Liran Wachsberger,Kiryat Shmona Municipal Stadium,500,2012
13/04/2013,8:10 PM, Championship round,5,Bnei Yehuda Tel Aviv,Maccabi Tel Aviv,5,1,Bnei Yehuda Tel Aviv,2,2,Shay Shitrit,Bloomfield,14000,2012
20/04/2013,4:00 PM, Championship round,6,Hapoel Tel Aviv,Ironi Kiryat Shmona,3,4,Ironi Kiryat Shmona,1,4,Guy Berger,Bloomfield,5000,2012
21/04/2013,7:00 PM, Championship round,6,Bnei Yehuda Tel Aviv,Maccabi Haifa,5,2,Bnei Yehuda Tel Aviv,2,1,Eitan Shmuelevic,Bloomfield,2000,2012
22/04/2013,7:50 PM, Championship round,6,Hapoel Ramat haSharon,Maccabi Tel Aviv,6,1,Hapoel Ramat haSharon,0,2,Roi Reinshreiber,Ramat Gan Nationalstadion,35000,2012
27/04/2013,5:00 PM, Championship round,7,Ironi Kiryat Shmona,Bnei Yehuda Tel Aviv,4,5,Bnei Yehuda Tel Aviv,0,1,Moshe Bohbot,Kiryat Shmona Municipal Stadium,800,2012
28/04/2013,7:15 PM, Championship round,7,Hapoel Tel Aviv,Hapoel Ramat haSharon,3,6,Hapoel Ramat haSharon,2,0,Erez Papir,Bloomfield,4400,2012
29/04/2013,7:50 PM, Championship round,7,Maccabi Haifa,Maccabi Tel Aviv,2,1,Maccabi Haifa,2,2,Oren Siminyan,Kiryat Eliezer,8500,2012
04/05/2013,4:00 PM, Championship round,8,Maccabi Tel Aviv,Ironi Kiryat Shmona,1,4,Ironi Kiryat Shmona,1,0,Ziv Adler,Bloomfield,11000,2012
05/05/2013,6:30 PM, Championship round,8,Hapoel Ramat haSharon,Maccabi Haifa,6,2,Hapoel Ramat haSharon,2,1,Halim Zatma,Yankela Grundman Stadium,350,2012
06/05/2013,7:00 PM, Championship round,8,Bnei Yehuda Tel Aviv,Hapoel Tel Aviv,5,3,Bnei Yehuda Tel Aviv,0,1,Shay Shitrit,Bloomfield,3500,2012
11/05/2013,4:00 PM, Championship round,9,Ironi Kiryat Shmona,Maccabi Haifa,5,2,Ironi Kiryat Shmona,1,2,Gal Leibovitz,Kiryat Shmona Municipal Stadium,1700,2012
11/05/2013,6:30 PM, Championship round,9,Bnei Yehuda Tel Aviv,Hapoel Ramat haSharon,4,6,Hapoel Ramat haSharon,2,1,Snir Zcharia,Bloomfield,2500,2012
13/05/2013,7:50 PM, Championship round,9,Hapoel Tel Aviv,Maccabi Tel Aviv,3,1,Hapoel Tel Aviv,2,4,Liran Liany,Bloomfield,10500,2012
18/05/2013,5:15 PM, Championship round,10,Hapoel Ramat haSharon,Ironi Kiryat Shmona,6,5,Hapoel Ramat haSharon,0,1,Idan Bernstein,Yankela Grundman Stadium,450,2012
