,season,round,round_type,team,promoted,team_pos,pts,g_difference,win,draw,lose,goals_for,goals_against
1288,2014,24,Regular Season,Maccabi Haifa,0,7,31,6,9,4,11,35,29
1289,2014,24,Regular Season,Maccabi Netanya,1,8,29,-9,8,5,11,33,42
1290,2014,24,Regular Season,Hapoel Tel Aviv,0,9,28,-7,7,7,10,23,30
1291,2014,24,Regular Season,Ihud Bnei Sakhnin,0,10,27,-5,6,9,9,30,35
1292,2014,24,Regular Season,FC Ashdod,0,11,27,-9,6,9,9,26,35
1293,2014,24,Regular Season,Hapoel Haifa,0,12,25,-19,7,4,13,19,38
1294,2014,24,Regular Season,Hapoel Petah Tikva,0,13,22,-13,5,7,12,28,41
1295,2014,24,Regular Season,Hapoel Acre,0,14,18,-21,3,9,12,17,38
1296,2014,25,Regular Season,Maccabi Tel Aviv,0,1,53,31,16,5,4,51,20
1297,2014,25,Regular Season,Ironi Kiryat Shmona,0,2,47,15,13,8,4,40,25
1298,2014,25,Regular Season,Hapoel Beer Sheva,0,3,46,21,13,7,5,45,24
1299,2014,25,Regular Season,Beitar Jerusalem,0,4,37,7,9,10,6,36,29
1300,2014,25,Regular Season,Maccabi Petah Tikva,0,5,36,-3,9,9,7,26,29
1301,2014,25,Regular Season,Maccabi Haifa,0,6,34,7,10,4,11,36,29
1302,2014,25,Regular Season,Hapoel Raanana,0,7,34,3,9,7,9,24,21
1303,2014,25,Regular Season,Hapoel Tel Aviv,0,8,31,-5,8,7,10,26,31
1304,2014,25,Regular Season,Ihud Bnei Sakhnin,0,9,30,-3,7,9,9,32,35
1305,2014,25,Regular Season,Maccabi Netanya,1,10,30,-9,8,6,11,34,43
1306,2014,25,Regular Season,FC Ashdod,0,11,27,-11,6,9,10,27,38
1307,2014,25,Regular Season,Hapoel Haifa,0,12,26,-19,7,5,13,20,39
1308,2014,25,Regular Season,Hapoel Petah Tikva,0,13,23,-13,5,8,12,28,41
1309,2014,25,Regular Season,Hapoel Acre,0,14,19,-21,3,10,12,18,39
1310,2014,26,Regular Season,Maccabi Tel Aviv,0,1,56,33,17,5,4,53,20
1311,2014,26,Regular Season,Hapoel Beer Sheva,0,2,49,23,14,7,5,47,24
1312,2014,26,Regular Season,Ironi Kiryat Shmona,0,3,47,13,13,8,5,40,27
1313,2014,26,Regular Season,Beitar Jerusalem,0,4,40,9,10,10,6,38,29
1314,2014,26,Regular Season,Maccabi Petah Tikva,0,5,39,-2,10,9,7,28,30
1315,2014,26,Regular Season,Maccabi Haifa,0,6,37,9,11,4,11,38,29
1316,2014,26,Regular Season,Hapoel Raanana,0,7,34,1,9,7,10,24,23
1317,2014,26,Regular Season,Maccabi Netanya,1,8,33,-8,9,6,11,37,45
1318,2014,26,Regular Season,Hapoel Tel Aviv,0,9,31,-6,8,7,11,27,33
1319,2014,26,Regular Season,Ihud Bnei Sakhnin,0,10,30,-5,7,9,10,32,37
1320,2014,26,Regular Season,FC Ashdod,0,11,27,-12,6,9,11,29,41
1321,2014,26,Regular Season,Hapoel Haifa,0,12,26,-21,7,5,14,20,41
1322,2014,26,Regular Season,Hapoel Petah Tikva,0,13,23,-15,5,8,13,28,43
1323,2014,26,Regular Season,Hapoel Acre,0,14,22,-19,4,10,12,20,39
1324,2014,1,Championship Round,Maccabi Tel Aviv,0,1,59,34,18,5,4,55,21
1325,2014,1,Championship Round,Hapoel Beer Sheva,0,2,52,26,15,7,5,50,24
1326,2014,1,Championship Round,Ironi Kiryat Shmona,0,3,47,12,13,8,6,41,29
1327,2014,1,Championship Round,Beitar Jerusalem,0,4,43,10,11,10,6,40,30
1328,2014,1,Championship Round,Maccabi Petah Tikva,0,5,39,-5,10,9,8,28,33
1329,2014,1,Championship Round,Maccabi Haifa,0,6,37,8,11,4,12,39,31
1330,2014,2,Championship Round,Maccabi Tel Aviv,0,1,62,36,19,5,4,58,22
1331,2014,2,Championship Round,Hapoel Beer Sheva,0,2,52,24,15,7,6,51,27
1332,2014,2,Championship Round,Ironi Kiryat Shmona,0,3,50,13,14,8,6,42,29
1333,2014,2,Championship Round,Beitar Jerusalem,0,4,43,9,11,10,7,40,31
1334,2014,2,Championship Round,Maccabi Haifa,0,5,40,9,12,4,12,40,31
1335,2014,2,Championship Round,Maccabi Petah Tikva,0,6,39,-6,10,9,9,28,34
1336,2014,3,Championship Round,Maccabi Tel Aviv,0,1,63,36,19,6,4,58,22
1337,2014,3,Championship Round,Hapoel Beer Sheva,0,2,53,24,15,8,6,52,28
1338,2014,3,Championship Round,Ironi Kiryat Shmona,0,3,51,13,14,9,6,42,29
1339,2014,3,Championship Round,Beitar Jerusalem,0,4,44,9,11,11,7,40,31
1340,2014,3,Championship Round,Maccabi Haifa,0,5,41,9,12,5,12,41,32
1341,2014,3,Championship Round,Maccabi Petah Tikva,0,6,40,-6,10,10,9,28,34
1342,2014,4,Championship Round,Maccabi Tel Aviv,0,1,66,39,20,6,4,62,23
1343,2014,4,Championship Round,Hapoel Beer Sheva,0,2,54,24,15,9,6,54,30
1344,2014,4,Championship Round,Ironi Kiryat Shmona,0,3,52,13,14,10,6,44,31
1345,2014,4,Championship Round,Beitar Jerusalem,0,4,44,6,11,11,8,41,35
1346,2014,4,Championship Round,Maccabi Haifa,0,5,42,9,12,6,12,41,32
1347,2014,4,Championship Round,Maccabi Petah Tikva,0,6,41,-6,10,11,9,28,34
1348,2014,5,Championship Round,Maccabi Tel Aviv,0,1,67,39,20,7,4,63,24
1349,2014,5,Championship Round,Hapoel Beer Sheva,0,2,55,24,15,10,6,55,31
1350,2014,5,Championship Round,Ironi Kiryat Shmona,0,3,55,14,15,10,6,45,31
1351,2014,5,Championship Round,Beitar Jerusalem,0,4,45,6,11,12,8,42,36
1352,2014,5,Championship Round,Maccabi Haifa,0,5,42,8,12,6,13,41,33
1353,2014,5,Championship Round,Maccabi Petah Tikva,0,6,42,-6,10,12,9,29,35
1354,2014,6,Championship Round,Maccabi Tel Aviv,0,1,68,39,20,8,4,64,25
1355,2014,6,Championship Round,Hapoel Beer Sheva,0,2,58,25,16,10,6,57,32
1356,2014,6,Championship Round,Ironi Kiryat Shmona,0,3,58,15,16,10,6,46,31
1357,2014,6,Championship Round,Beitar Jerusalem,0,4,45,5,11,12,9,42,37
1358,2014,6,Championship Round,Maccabi Haifa,0,5,43,8,12,7,13,42,34
1359,2014,6,Championship Round,Maccabi Petah Tikva,0,6,42,-7,10,12,10,30,37
1360,2014,7,Championship Round,Maccabi Tel Aviv,0,1,69,39,20,9,4,65,26
1361,2014,7,Championship Round,Ironi Kiryat Shmona,0,2,61,17,17,10,6,48,31
1362,2014,7,Championship Round,Hapoel Beer Sheva,0,3,59,25,16,11,6,58,33
1363,2014,7,Championship Round,Beitar Jerusalem,0,4,46,5,11,13,9,43,38
1364,2014,7,Championship Round,Maccabi Haifa,0,5,44,8,12,8,13,43,35
1365,2014,7,Championship Round,Maccabi Petah Tikva,0,6,42,-9,10,12,11,30,39
1366,2014,8,Championship Round,Maccabi Tel Aviv,0,1,72,40,21,9,4,67,27
1367,2014,8,Championship Round,Ironi Kiryat Shmona,0,2,61,16,17,10,7,49,33
1368,2014,8,Championship Round,Hapoel Beer Sheva,0,3,59,21,16,11,7,58,37
1369,2014,8,Championship Round,Beitar Jerusalem,0,4,49,6,12,13,9,45,39
1370,2014,8,Championship Round,Maccabi Haifa,0,5,47,12,13,8,13,47,35
1371,2014,8,Championship Round,Maccabi Petah Tikva,0,6,42,-10,10,12,12,31,41
1372,2014,9,Championship Round,Maccabi Tel Aviv,0,1,72,37,21,9,5,67,30
1373,2014,9,Championship Round,Ironi Kiryat Shmona,0,2,64,18,18,10,7,52,34
1374,2014,9,Championship Round,Hapoel Beer Sheva,0,3,59,19,16,11,8,59,40
1375,2014,9,Championship Round,Beitar Jerusalem,0,4,52,9,13,13,9,48,39
1376,2014,9,Championship Round,Maccabi Haifa,0,5,47,11,13,8,14,47,36
1377,2014,9,Championship Round,Maccabi Petah Tikva,0,6,45,-9,11,12,12,32,41
1378,2014,10,Championship Round,Maccabi Tel Aviv,0,1,72,35,21,9,6,67,32
1379,2014,10,Championship Round,Ironi Kiryat Shmona,0,2,64,15,18,10,8,53,38
1380,2014,10,Championship Round,Hapoel Beer Sheva,0,3,62,23,17,11,8,63,40
1381,2014,10,Championship Round,Beitar Jerusalem,0,4,52,5,13,13,10,48,43
1382,2014,10,Championship Round,Maccabi Haifa,0,5,50,14,14,8,14,51,37
1383,2014,10,Championship Round,Maccabi Petah Tikva,0,6,48,-7,12,12,12,34,41
1384,2014,1,Relegation Round,Hapoel Raanana,0,1,37,5,10,7,10,28,23
1385,2014,1,Relegation Round,Maccabi Netanya,1,2,36,-6,10,6,11,40,46
1386,2014,1,Relegation Round,Hapoel Tel Aviv,0,3,34,-4,9,7,11,29,33
1387,2014,1,Relegation Round,Ihud Bnei Sakhnin,0,4,33,-4,8,9,10,33,37
1388,2014,1,Relegation Round,FC Ashdod,0,5,27,-16,6,9,12,29,45
1389,2014,1,Relegation Round,Hapoel Haifa,0,6,26,-22,7,5,15,20,42
1390,2014,1,Relegation Round,Hapoel Petah Tikva,0,7,23,-17,5,8,14,29,46
1391,2014,1,Relegation Round,Hapoel Acre,0,8,22,-21,4,10,13,20,41
1392,2014,2,Relegation Round,Maccabi Netanya,1,1,39,-5,11,6,11,42,47
1393,2014,2,Relegation Round,Hapoel Raanana,0,2,37,4,10,7,11,29,25
1394,2014,2,Relegation Round,Hapoel Tel Aviv,0,3,37,-3,10,7,11,30,33
1395,2014,2,Relegation Round,Ihud Bnei Sakhnin,0,4,36,-3,9,9,10,36,39
1396,2014,2,Relegation Round,FC Ashdod,0,5,28,-16,6,10,12,29,45
1397,2014,2,Relegation Round,Hapoel Haifa,0,6,26,-23,7,5,16,20,43
1398,2014,2,Relegation Round,Hapoel Petah Tikva,0,7,23,-18,5,8,15,31,49
1399,2014,2,Relegation Round,Hapoel Acre,0,8,23,-21,4,11,13,20,41
1400,2014,3,Relegation Round,Maccabi Netanya,1,1,40,-5,11,7,11,42,47
1401,2014,3,Relegation Round,Hapoel Raanana,0,2,38,4,10,8,11,30,26
1402,2014,3,Relegation Round,Ihud Bnei Sakhnin,0,3,37,-3,9,10,10,37,40
1403,2014,3,Relegation Round,Hapoel Tel Aviv,0,4,37,-4,10,7,12,31,35
1404,2014,3,Relegation Round,FC Ashdod,0,5,29,-16,6,11,12,29,45
1405,2014,3,Relegation Round,Hapoel Petah Tikva,0,6,26,-17,6,8,15,33,50
1406,2014,3,Relegation Round,Hapoel Acre,0,7,26,-20,5,11,13,21,41
1407,2014,3,Relegation Round,Hapoel Haifa,0,8,26,-24,7,5,17,20,44
1408,2014,4,Relegation Round,Ihud Bnei Sakhnin,0,1,40,-2,10,10,10,40,42
1409,2014,4,Relegation Round,Maccabi Netanya,1,2,40,-6,11,7,12,44,50
1410,2014,4,Relegation Round,Hapoel Raanana,0,3,39,4,10,9,11,32,28
1411,2014,4,Relegation Round,Hapoel Tel Aviv,0,4,38,-4,10,8,12,33,37
1412,2014,4,Relegation Round,FC Ashdod,0,5,30,-16,6,12,12,29,45
1413,2014,4,Relegation Round,Hapoel Acre,0,6,29,-18,6,11,13,23,41
1414,2014,4,Relegation Round,Hapoel Haifa,0,7,27,-24,7,6,17,20,44
1415,2014,4,Relegation Round,Hapoel Petah Tikva,0,8,26,-19,6,8,16,33,52
1416,2014,5,Relegation Round,Ihud Bnei Sakhnin,0,1,41,-2,10,11,10,41,43
1417,2014,5,Relegation Round,Hapoel Tel Aviv,0,2,41,-3,11,8,12,35,38
1418,2014,5,Relegation Round,Maccabi Netanya,1,3,40,-7,11,7,13,45,52
1419,2014,5,Relegation Round,Hapoel Raanana,0,4,39,2,10,9,12,32,30
1420,2014,5,Relegation Round,Hapoel Acre,0,5,32,-16,7,11,13,25,41
1421,2014,5,Relegation Round,FC Ashdod,0,6,31,-16,6,13,12,30,46
1422,2014,5,Relegation Round,Hapoel Haifa,0,7,30,-23,8,6,17,23,46
1423,2014,5,Relegation Round,Hapoel Petah Tikva,0,8,26,-20,6,8,17,35,55
1424,2014,6,Relegation Round,Ihud Bnei Sakhnin,0,1,44,0,11,11,10,43,43
1425,2014,6,Relegation Round,Hapoel Tel Aviv,0,2,41,-5,11,8,13,35,40
1426,2014,6,Relegation Round,Maccabi Netanya,1,3,40,-8,11,7,14,46,54
1427,2014,6,Relegation Round,Hapoel Raanana,0,4,39,1,10,9,13,33,32
1428,2014,6,Relegation Round,Hapoel Acre,0,5,35,-15,8,11,13,27,42
1429,2014,6,Relegation Round,Hapoel Haifa,0,6,33,-22,9,6,17,25,47
1430,2014,6,Relegation Round,FC Ashdod,0,7,31,-18,6,13,13,32,50
1431,2014,6,Relegation Round,Hapoel Petah Tikva,0,8,29,-18,7,8,17,39,57
1432,2014,7,Relegation Round,Ihud Bnei Sakhnin,0,1,44,-1,11,11,11,43,44
1433,2014,7,Relegation Round,Hapoel Tel Aviv,0,2,44,-4,12,8,13,36,40
1434,2014,7,Relegation Round,Maccabi Netanya,1,3,41,-8,11,8,14,46,54
1435,2014,7,Relegation Round,Hapoel Raanana,0,4,39,-1,10,9,14,35,36
1436,2014,7,Relegation Round,Hapoel Acre,0,5,38,-14,9,11,13,28,42
1437,2014,7,Relegation Round,Hapoel Haifa,0,6,34,-22,9,7,17,25,47
1438,2014,7,Relegation Round,Hapoel Petah Tikva,0,7,32,-16,8,8,17,43,59
1439,2014,7,Relegation Round,FC Ashdod,0,8,31,-19,6,13,14,32,51
1440,2015,1,Regular Season,Bnei Yehuda Tel Aviv,1,1,3,3,1,0,0,3,0
1441,2015,1,Regular Season,Hapoel Beer Sheva,0,2,3,2,1,0,0,3,1
1442,2015,1,Regular Season,Maccabi Tel Aviv,0,3,3,1,1,0,0,3,2
1443,2015,1,Regular Season,Hapoel Haifa,0,4,3,1,1,0,0,1,0
1444,2015,1,Regular Season,Maccabi Petah Tikva,0,5,3,1,1,0,0,1,0
1445,2015,1,Regular Season,Hapoel Kfar Saba,1,6,1,0,0,1,0,2,2
1446,2015,1,Regular Season,Hapoel Raanana,0,7,1,0,0,1,0,2,2
1447,2015,1,Regular Season,Beitar Jerusalem,0,8,1,0,0,1,0,0,0
1448,2015,1,Regular Season,Hapoel Tel Aviv,0,9,1,0,0,1,0,0,0
1449,2015,1,Regular Season,Ihud Bnei Sakhnin,0,10,0,-1,0,0,1,2,3
1450,2015,1,Regular Season,Hapoel Acre,0,11,0,-1,0,0,1,0,1
1451,2015,1,Regular Season,Maccabi Netanya,0,12,0,-1,0,0,1,0,1
1452,2015,1,Regular Season,Ironi Kiryat Shmona,0,13,0,-2,0,0,1,1,3
1453,2015,1,Regular Season,Maccabi Haifa,0,14,0,-3,0,0,1,0,3
1454,2015,2,Regular Season,Maccabi Petah Tikva,0,1,6,4,2,0,0,4,0
1455,2015,2,Regular Season,Maccabi Tel Aviv,0,2,6,2,2,0,0,4,2
1456,2015,2,Regular Season,Hapoel Raanana,0,3,4,1,1,1,0,5,4
1457,2015,2,Regular Season,Hapoel Kfar Saba,1,4,4,1,1,1,0,3,2
1458,2015,2,Regular Season,Ironi Kiryat Shmona,0,5,3,1,1,0,1,4,3
1459,2015,2,Regular Season,Bnei Yehuda Tel Aviv,1,6,3,1,1,0,1,3,2
1460,2015,2,Regular Season,Hapoel Beer Sheva,0,7,3,1,1,0,1,3,2
1461,2015,2,Regular Season,Hapoel Acre,0,8,3,1,1,0,1,2,1
1462,2015,2,Regular Season,Hapoel Haifa,0,9,3,-2,1,0,1,1,3
1463,2015,2,Regular Season,Beitar Jerusalem,0,10,2,0,0,2,0,0,0
1464,2015,2,Regular Season,Maccabi Netanya,0,11,1,-1,0,1,1,0,1
1465,2015,2,Regular Season,Hapoel Tel Aviv,0,12,1,-3,0,1,1,0,3
1466,2015,2,Regular Season,Ihud Bnei Sakhnin,0,13,0,-2,0,0,2,4,6
1467,2015,2,Regular Season,Maccabi Haifa,0,14,0,-4,0,0,2,0,4
1468,2015,3,Regular Season,Maccabi Petah Tikva,0,1,9,6,3,0,0,7,1
1469,2015,3,Regular Season,Maccabi Tel Aviv,0,2,7,2,2,1,0,5,3
1470,2015,3,Regular Season,Hapoel Beer Sheva,0,3,6,2,2,0,1,6,4
1471,2015,3,Regular Season,Hapoel Acre,0,4,6,2,2,0,1,3,1
1472,2015,3,Regular Season,Ironi Kiryat Shmona,0,5,4,1,1,1,1,5,4
1473,2015,3,Regular Season,Hapoel Raanana,0,6,4,0,1,1,1,7,7
1474,2015,3,Regular Season,Hapoel Kfar Saba,1,7,4,0,1,1,1,3,3
1475,2015,3,Regular Season,Hapoel Haifa,0,8,4,-2,1,1,1,2,4
1476,2015,3,Regular Season,Beitar Jerusalem,0,9,3,0,0,3,0,1,1
1477,2015,3,Regular Season,Bnei Yehuda Tel Aviv,1,10,3,-1,1,0,2,4,5
1478,2015,3,Regular Season,Maccabi Netanya,0,11,2,-1,0,2,1,1,2
1479,2015,3,Regular Season,Hapoel Tel Aviv,0,12,2,-3,0,2,1,1,4
1480,2015,3,Regular Season,Ihud Bnei Sakhnin,0,13,1,-2,0,1,2,4,6
1481,2015,3,Regular Season,Maccabi Haifa,0,14,1,-4,0,1,2,0,4
1482,2015,4,Regular Season,Maccabi Petah Tikva,0,1,12,7,4,0,0,8,1
1483,2015,4,Regular Season,Hapoel Beer Sheva,0,2,7,2,2,1,1,6,4
1484,2015,4,Regular Season,Hapoel Raanana,0,3,7,1,2,1,1,9,8
1485,2015,4,Regular Season,Maccabi Tel Aviv,0,4,7,1,2,1,1,6,5
1486,2015,4,Regular Season,Bnei Yehuda Tel Aviv,1,5,6,0,2,0,2,6,6
1487,2015,4,Regular Season,Hapoel Acre,0,6,6,0,2,0,2,3,3
1488,2015,4,Regular Season,Ironi Kiryat Shmona,0,7,5,1,1,2,1,6,5
1489,2015,4,Regular Season,Hapoel Tel Aviv,0,8,5,-2,1,2,1,2,4
1490,2015,4,Regular Season,Ihud Bnei Sakhnin,0,9,4,0,1,1,2,6,6
1491,2015,4,Regular Season,Hapoel Kfar Saba,1,10,4,-1,1,1,2,3,4
1492,2015,4,Regular Season,Hapoel Haifa,0,11,4,-3,1,1,2,2,5
1493,2015,4,Regular Season,Beitar Jerusalem,0,12,3,-1,0,3,1,2,3
1494,2015,4,Regular Season,Maccabi Netanya,0,13,3,-1,0,3,1,2,3
1495,2015,4,Regular Season,Maccabi Haifa,0,14,2,-4,0,2,2,0,4
1496,2015,5,Regular Season,Maccabi Petah Tikva,0,1,12,6,4,0,1,8,2
1497,2015,5,Regular Season,Maccabi Tel Aviv,0,2,10,3,3,1,1,8,5
1498,2015,5,Regular Season,Hapoel Acre,0,3,9,1,3,0,2,4,3
1499,2015,5,Regular Season,Hapoel Raanana,0,4,8,1,2,2,1,9,8
1500,2015,5,Regular Season,Hapoel Tel Aviv,0,5,8,0,2,2,1,5,5
1501,2015,5,Regular Season,Ihud Bnei Sakhnin,0,6,7,1,2,1,2,7,6
1502,2015,5,Regular Season,Hapoel Beer Sheva,0,7,7,1,2,1,2,6,5
1503,2015,5,Regular Season,Hapoel Haifa,0,8,7,-2,2,1,2,4,6
1504,2015,5,Regular Season,Ironi Kiryat Shmona,0,9,6,1,1,3,1,6,5
1505,2015,5,Regular Season,Beitar Jerusalem,0,10,6,1,1,3,1,5,4
1506,2015,5,Regular Season,Bnei Yehuda Tel Aviv,1,11,6,-2,2,0,3,7,9
1507,2015,5,Regular Season,Hapoel Kfar Saba,1,12,4,-3,1,1,3,4,7
1508,2015,5,Regular Season,Maccabi Netanya,0,13,3,-2,0,3,2,3,5
1509,2015,5,Regular Season,Maccabi Haifa,0,14,2,-6,0,2,3,0,6
1510,2015,6,Regular Season,Maccabi Tel Aviv,0,1,13,8,4,1,1,13,5
1511,2015,6,Regular Season,Maccabi Petah Tikva,0,2,12,3,4,0,2,10,7
1512,2015,6,Regular Season,Hapoel Beer Sheva,0,3,10,4,3,1,2,11,7
1513,2015,6,Regular Season,Ironi Kiryat Shmona,0,4,9,4,2,3,1,10,6
1514,2015,6,Regular Season,Beitar Jerusalem,0,5,9,3,2,3,1,8,5
1515,2015,6,Regular Season,Hapoel Tel Aviv,0,6,9,0,2,3,1,6,6
1516,2015,6,Regular Season,Hapoel Acre,0,7,9,-4,3,0,3,4,8
1517,2015,6,Regular Season,Hapoel Raanana,0,8,8,-1,2,2,2,9,10
1518,2015,6,Regular Season,Ihud Bnei Sakhnin,0,9,7,-1,2,1,3,8,9
1519,2015,6,Regular Season,Hapoel Haifa,0,10,7,-5,2,1,3,5,10
1520,2015,6,Regular Season,Maccabi Netanya,0,11,6,-1,1,3,2,5,6
1521,2015,6,Regular Season,Bnei Yehuda Tel Aviv,1,12,6,-3,2,0,4,8,11
1522,2015,6,Regular Season,Hapoel Kfar Saba,1,13,5,-3,1,2,3,5,8
1523,2015,6,Regular Season,Maccabi Haifa,0,14,5,-4,1,2,3,2,6
1524,2015,7,Regular Season,Maccabi Tel Aviv,0,1,16,9,5,1,1,15,6
1525,2015,7,Regular Season,Hapoel Beer Sheva,0,2,13,6,4,1,2,14,8
1526,2015,7,Regular Season,Ironi Kiryat Shmona,0,3,12,6,3,3,1,12,6
1527,2015,7,Regular Season,Maccabi Petah Tikva,0,4,12,2,4,0,3,11,9
1528,2015,7,Regular Season,Hapoel Raanana,0,5,11,0,3,2,2,10,10
1529,2015,7,Regular Season,Ihud Bnei Sakhnin,0,6,10,3,3,1,3,12,9
1530,2015,7,Regular Season,Beitar Jerusalem,0,7,9,1,2,3,2,9,8
1531,2015,7,Regular Season,Bnei Yehuda Tel Aviv,1,8,9,-2,3,0,4,9,11
1532,2015,7,Regular Season,Hapoel Tel Aviv,0,9,9,-4,2,3,2,6,10
1533,2015,7,Regular Season,Hapoel Acre,0,10,9,-5,3,0,4,4,9
1534,2015,7,Regular Season,Hapoel Kfar Saba,1,11,8,-2,2,2,3,6,8
1535,2015,7,Regular Season,Hapoel Haifa,0,12,7,-6,2,1,4,5,11
1536,2015,7,Regular Season,Maccabi Netanya,0,13,6,-2,1,3,3,5,7
1537,2015,7,Regular Season,Maccabi Haifa,0,14,5,-6,1,2,4,2,8
1538,2015,8,Regular Season,Hapoel Beer Sheva,0,1,16,8,5,1,2,17,9
1539,2015,8,Regular Season,Maccabi Tel Aviv,0,2,16,7,5,1,2,17,10
1540,2015,8,Regular Season,Hapoel Raanana,0,3,14,2,4,2,2,12,10
1541,2015,8,Regular Season,Ironi Kiryat Shmona,0,4,13,6,3,4,1,14,8
1542,2015,8,Regular Season,Beitar Jerusalem,0,5,12,3,3,3,2,13,10
1543,2015,8,Regular Season,Maccabi Petah Tikva,0,6,12,0,4,0,4,11,11
1544,2015,8,Regular Season,Ihud Bnei Sakhnin,0,7,11,3,3,2,3,12,9
1545,2015,8,Regular Season,Bnei Yehuda Tel Aviv,1,8,10,-2,3,1,4,11,13
1546,2015,8,Regular Season,Hapoel Kfar Saba,1,9,9,-2,2,3,3,8,10
1547,2015,8,Regular Season,Hapoel Tel Aviv,0,10,9,-6,2,3,3,7,13
1548,2015,8,Regular Season,Hapoel Acre,0,11,9,-9,3,0,5,4,13
1549,2015,8,Regular Season,Maccabi Haifa,0,12,8,-2,2,2,4,6,8
1550,2015,8,Regular Season,Hapoel Haifa,0,13,8,-6,2,2,4,7,13
1551,2015,8,Regular Season,Maccabi Netanya,0,14,7,-2,1,4,3,5,7
1552,2015,9,Regular Season,Hapoel Beer Sheva,0,1,19,10,6,1,2,19,9
1553,2015,9,Regular Season,Maccabi Tel Aviv,0,2,19,8,6,1,2,18,10
1554,2015,9,Regular Season,Beitar Jerusalem,0,3,15,4,4,3,2,14,10
1555,2015,9,Regular Season,Ironi Kiryat Shmona,0,4,14,6,3,5,1,14,8
1556,2015,9,Regular Season,Hapoel Raanana,0,5,14,1,4,2,3,12,11
1557,2015,9,Regular Season,Maccabi Petah Tikva,0,6,13,0,4,1,4,12,12
1558,2015,9,Regular Season,Bnei Yehuda Tel Aviv,1,7,13,-1,4,1,4,13,14
1559,2015,9,Regular Season,Ihud Bnei Sakhnin,0,8,11,1,3,2,4,12,11
1560,2015,9,Regular Season,Hapoel Haifa,0,9,11,-4,3,2,4,9,13
1561,2015,9,Regular Season,Hapoel Acre,0,10,10,-9,3,1,5,4,13
1562,2015,9,Regular Season,Maccabi Haifa,0,11,9,-2,2,3,4,7,9
1563,2015,9,Regular Season,Hapoel Kfar Saba,1,12,9,-3,2,3,4,9,12
1564,2015,9,Regular Season,Hapoel Tel Aviv,0,13,9,-7,2,3,4,7,14
1565,2015,9,Regular Season,Maccabi Netanya,0,14,7,-4,1,4,4,5,9
1566,2015,10,Regular Season,Hapoel Beer Sheva,0,1,22,11,7,1,2,20,9
1567,2015,10,Regular Season,Maccabi Tel Aviv,0,2,22,9,7,1,2,20,11
1568,2015,10,Regular Season,Beitar Jerusalem,0,3,18,6,5,3,2,16,10
1569,2015,10,Regular Season,Ironi Kiryat Shmona,0,4,15,6,3,6,1,14,8
1570,2015,10,Regular Season,Hapoel Raanana,0,5,14,0,4,2,4,12,12
1571,2015,10,Regular Season,Bnei Yehuda Tel Aviv,1,6,14,-1,4,2,4,15,16
1572,2015,10,Regular Season,Maccabi Petah Tikva,0,7,13,-1,4,1,5,12,13
1573,2015,10,Regular Season,Hapoel Acre,0,8,13,-8,4,1,5,5,13
1574,2015,10,Regular Season,Ihud Bnei Sakhnin,0,9,12,1,3,3,4,14,13
1575,2015,10,Regular Season,Hapoel Tel Aviv,0,10,12,-6,3,3,4,8,14
1576,2015,10,Regular Season,Hapoel Haifa,0,11,11,-5,3,2,5,9,14
1577,2015,10,Regular Season,Hapoel Kfar Saba,1,12,10,-3,2,4,4,9,12
1578,2015,10,Regular Season,Maccabi Haifa,0,13,9,-4,2,3,5,7,11
1579,2015,10,Regular Season,Maccabi Netanya,0,14,7,-5,1,4,5,6,11
1580,2015,11,Regular Season,Maccabi Tel Aviv,0,1,25,12,8,1,2,23,11
1581,2015,11,Regular Season,Hapoel Beer Sheva,0,2,23,11,7,2,2,20,9
1582,2015,11,Regular Season,Beitar Jerusalem,0,3,21,7,6,3,2,17,10
1583,2015,11,Regular Season,Hapoel Raanana,0,4,17,2,5,2,4,15,13
1584,2015,11,Regular Season,Maccabi Petah Tikva,0,5,16,0,5,1,5,13,13
1585,2015,11,Regular Season,Ironi Kiryat Shmona,0,6,15,5,3,6,2,14,9
1586,2015,11,Regular Season,Bnei Yehuda Tel Aviv,1,7,15,-1,4,3,4,15,16
1587,2015,11,Regular Season,Hapoel Kfar Saba,1,8,13,-2,3,4,4,10,12
1588,2015,11,Regular Season,Hapoel Acre,0,9,13,-9,4,1,6,5,14
1589,2015,11,Regular Season,Ihud Bnei Sakhnin,0,10,12,0,3,3,5,14,14
1590,2015,11,Regular Season,Maccabi Haifa,0,11,12,-1,3,3,5,10,11
1591,2015,11,Regular Season,Hapoel Tel Aviv,0,12,12,-9,3,3,5,8,17
1592,2015,11,Regular Season,Hapoel Haifa,0,13,11,-8,3,2,6,9,17
1593,2015,11,Regular Season,Maccabi Netanya,0,14,7,-7,1,4,6,7,14
1594,2015,12,Regular Season,Maccabi Tel Aviv,0,1,28,16,9,1,2,27,11
1595,2015,12,Regular Season,Hapoel Beer Sheva,0,2,26,14,8,2,2,23,9
1596,2015,12,Regular Season,Beitar Jerusalem,0,3,21,5,6,3,3,17,12
1597,2015,12,Regular Season,Maccabi Petah Tikva,0,4,19,2,6,1,5,15,13
1598,2015,12,Regular Season,Hapoel Raanana,0,5,18,2,5,3,4,17,15
1599,2015,12,Regular Season,Ironi Kiryat Shmona,0,6,15,3,3,6,3,14,11
