League,TeamA,TeamB,posTeamA,posTeamB,rounds,matchDate,matchHour,scoreTeamA,scoreTeamB,stadium,attendance,referee,underdog,Season_Year
League 1,LOSC Lille,Paris Saint-Germain,17,3,11,28/10/2016,20:45:00,0,1,Decathlon Arena-Stade Pierre-Mauroy,37.213,Benoît Bastien,LOSC Lille,2016
League 1,FC Toulouse,Olympique Lyon,6,7,11,29/10/2016,17:00:00,1,2,Stadium Municipal,24.141,Benoît Millot,Olympique Lyon,2016
League 1,AS Nancy-Lorraine,SM Caen,19,18,11,29/10/2016,20:00:00,2,0,Stade Marcel-Picot,16.896,Tony Chapron,AS Nancy-Lorraine,2016
League 1,AS Saint-Étienne,AS Monaco,8,2,11,29/10/2016,20:00:00,1,1,Stade Geoffroy-Guichard,35.89,Ruddy Buquet,AS Saint-Étienne,2016
League 1,FC Lorient,Montpellier HSC,20,15,11,29/10/2016,20:00:00,2,2,Stade du Moustoir,9.872,Jérôme Miguelgorry,FC Lorient,2016
League 1,SC Bastia,Dijon FCO,16,12,11,29/10/2016,20:00:00,0,0,Stade Armand-Cesari,10.048,Lionel Jaffredo,SC Bastia,2016
League 1,EA Guingamp,Angers SCO,4,11,11,29/10/2016,20:00:00,1,0,Stade du Roudourou,15.277,Sébastien Desiage,Angers SCO,2016
League 1,OGC Nice,FC Nantes,1,14,11,30/10/2016,15:00:00,4,1,Allianz Riviera,24.418,Sébastien Moreira,FC Nantes,2016
League 1,Stade Rennais FC,FC Metz,5,13,11,30/10/2016,17:00:00,1,0,Roazhon Park,20.874,Said Ennjimi,FC Metz,2016
League 1,Olympique Marseille,FC Girondins Bordeaux,10,9,11,30/10/2016,20:45:00,0,0,Orange Vélodrome,57.091,Nicolas Rainville,Olympique Marseille,2016
League 1,Montpellier HSC,Olympique Marseille,13,12,12,04/11/2016,20:45:00,3,1,Stade de la Mosson,18.451,Antony Gautier,Montpellier HSC,2016
League 1,AS Monaco,AS Nancy-Lorraine,2,19,12,05/11/2016,17:00:00,6,0,Stade Louis-II,5.539,François Letexier,AS Nancy-Lorraine,2016
League 1,FC Girondins Bordeaux,FC Lorient,8,20,12,05/11/2016,20:00:00,2,1,Matmut Atlantique,16.332,Karim Abed,FC Lorient,2016
League 1,Olympique Lyon,SC Bastia,5,17,12,05/11/2016,20:00:00,2,1,Groupama Stadium,33.886,Frank Schneider,SC Bastia,2016
League 1,Dijon FCO,EA Guingamp,11,4,12,05/11/2016,20:00:00,3,3,Stade Gaston-Gérard,7.954,Stéphane Lannoy,Dijon FCO,2016
League 1,Angers SCO,LOSC Lille,10,18,12,05/11/2016,20:00:00,1,0,Stade Raymond Kopa,9.75,Clément Turpin,LOSC Lille,2016
League 1,FC Nantes,FC Toulouse,16,7,12,05/11/2016,20:00:00,1,1,Stade de la Beaujoire,21.138,Mikael Lesage,FC Nantes,2016
League 1,SM Caen,OGC Nice,15,1,12,06/11/2016,15:00:00,1,0,Stade Michel-d'Ornano,16.225,Johan Hamel,SM Caen,2016
League 1,FC Metz,AS Saint-Étienne,14,9,12,06/11/2016,17:00:00,0,0,Stade Saint-Symphorien,16.204,Bartolomeu Varela,FC Metz,2016
League 1,Paris Saint-Germain,Stade Rennais FC,3,6,12,06/11/2016,20:45:00,4,0,Parc des Princes,42.002,Amaury Delerue,Stade Rennais FC,2016
League 1,FC Lorient,AS Monaco,20,2,13,18/11/2016,19:00:00,0,3,Stade du Moustoir,9.574,Fredy Fautrel,FC Lorient,2016
League 1,LOSC Lille,Olympique Lyon,19,4,13,18/11/2016,20:45:00,0,1,Decathlon Arena-Stade Pierre-Mauroy,28.66,Jérôme Miguelgorry,LOSC Lille,2016
League 1,Paris Saint-Germain,FC Nantes,3,16,13,19/11/2016,17:00:00,2,0,Parc des Princes,44.258,François Letexier,FC Nantes,2016
League 1,AS Nancy-Lorraine,Dijon FCO,17,14,13,19/11/2016,20:00:00,1,0,Stade Marcel-Picot,16.341,Olivier Thual,AS Nancy-Lorraine,2016
League 1,SC Bastia,Montpellier HSC,18,13,13,19/11/2016,20:00:00,1,1,Stade Armand-Cesari,10.189,Sébastien Moreira,SC Bastia,2016
League 1,FC Toulouse,FC Metz,8,12,13,19/11/2016,20:00:00,1,2,Stadium Municipal,17.746,Sébastien Desiage,FC Metz,2016
League 1,Stade Rennais FC,Angers SCO,6,10,13,19/11/2016,20:00:00,1,1,Roazhon Park,23.142,Benoît Bastien,Angers SCO,2016
League 1,EA Guingamp,FC Girondins Bordeaux,5,7,13,20/11/2016,15:00:00,1,1,Stade du Roudourou,15.381,Tony Chapron,FC Girondins Bordeaux,2016
League 1,Olympique Marseille,SM Caen,11,15,13,20/11/2016,17:00:00,1,0,Orange Vélodrome,36.008,Stéphane Lannoy,SM Caen,2016
League 1,AS Saint-Étienne,OGC Nice,9,1,13,20/11/2016,20:45:00,0,1,Stade Geoffroy-Guichard,30.004,Frank Schneider,AS Saint-Étienne,2016
League 1,Stade Rennais FC,FC Toulouse,5,9,14,25/11/2016,20:45:00,1,0,Roazhon Park,17.016,Fredy Fautrel,FC Toulouse,2016
League 1,AS Monaco,Olympique Marseille,2,12,14,26/11/2016,17:10:00,4,0,Stade Louis-II,14.089,Clément Turpin,Olympique Marseille,2016
League 1,FC Girondins Bordeaux,Dijon FCO,7,14,14,26/11/2016,20:00:00,3,2,Matmut Atlantique,16.354,Bartolomeu Varela,Dijon FCO,2016
League 1,Montpellier HSC,AS Nancy-Lorraine,13,17,14,26/11/2016,20:00:00,0,0,Stade de la Mosson,9.463,Karim Abed,AS Nancy-Lorraine,2016
League 1,FC Nantes,LOSC Lille,16,19,14,26/11/2016,20:00:00,0,0,Stade de la Beaujoire,18.125,Olivier Thual,LOSC Lille,2016
League 1,SM Caen,EA Guingamp,15,6,14,26/11/2016,20:00:00,1,1,Stade Michel-d'Ornano,14.902,Amaury Delerue,SM Caen,2016
League 1,FC Metz,FC Lorient,11,20,14,26/11/2016,20:00:00,3,3,Stade Saint-Symphorien,12.657,Mikael Lesage,FC Lorient,2016
League 1,Angers SCO,AS Saint-Étienne,10,8,14,27/11/2016,15:00:00,1,2,Stade Raymond Kopa,13.293,Johan Hamel,Angers SCO,2016
League 1,OGC Nice,SC Bastia,1,18,14,27/11/2016,17:00:00,1,1,Allianz Riviera,20.856,Lionel Jaffredo,SC Bastia,2016
League 1,Olympique Lyon,Paris Saint-Germain,4,3,14,27/11/2016,20:45:00,1,2,Groupama Stadium,55.107,Ruddy Buquet,Olympique Lyon,2016
League 1,FC Lorient,Stade Rennais FC,20,6,15,29/11/2016,19:00:00,2,1,Stade du Moustoir,10.082,Stéphane Lannoy,FC Lorient,2016
League 1,LOSC Lille,SM Caen,16,17,15,29/11/2016,19:00:00,4,2,Decathlon Arena-Stade Pierre-Mauroy,23.216,Said Ennjimi,SM Caen,2016
League 1,Dijon FCO,AS Monaco,15,3,15,29/11/2016,21:00:00,1,1,Stade Gaston-Gérard,10.263,Tony Chapron,Dijon FCO,2016
League 1,AS Nancy-Lorraine,FC Metz,13,12,15,30/11/2016,19:00:00,4,0,Stade Marcel-Picot,19.085,Jérôme Miguelgorry,AS Nancy-Lorraine,2016
League 1,AS Saint-Étienne,Olympique Marseille,9,11,15,30/11/2016,19:00:00,0,0,Stade Geoffroy-Guichard,25.331,Benoît Bastien,Olympique Marseille,2016
League 1,SC Bastia,FC Girondins Bordeaux,18,5,15,30/11/2016,19:00:00,1,1,Stade Armand-Cesari,11.421,Sébastien Desiage,SC Bastia,2016
League 1,FC Toulouse,Montpellier HSC,8,14,15,30/11/2016,19:00:00,1,0,Stadium Municipal,13.753,Amaury Delerue,Montpellier HSC,2016
League 1,FC Nantes,Olympique Lyon,19,4,15,30/11/2016,19:00:00,0,6,Stade de la Beaujoire,18.964,Clément Turpin,FC Nantes,2016
League 1,EA Guingamp,OGC Nice,7,1,15,30/11/2016,19:00:00,0,1,Stade du Roudourou,14.68,Benoît Millot,EA Guingamp,2016
League 1,Paris Saint-Germain,Angers SCO,2,10,15,30/11/2016,21:00:00,2,0,Parc des Princes,40.597,Frank Schneider,Angers SCO,2016
League 1,SM Caen,Dijon FCO,17,15,16,02/12/2016,20:45:00,3,3,Stade Michel-d'Ornano,13.243,Sébastien Moreira,SM Caen,2016
League 1,Montpellier HSC,Paris Saint-Germain,12,3,16,03/12/2016,17:00:00,3,0,Stade de la Mosson,17.132,Bartolomeu Varela,Montpellier HSC,2016
League 1,FC Girondins Bordeaux,LOSC Lille,7,14,16,03/12/2016,20:00:00,0,1,Matmut Atlantique,19.25,Ruddy Buquet,LOSC Lille,2016
League 1,Angers SCO,FC Lorient,11,20,16,03/12/2016,20:00:00,2,2,Stade Raymond Kopa,9.142,Olivier Thual,FC Lorient,2016
League 1,AS Monaco,SC Bastia,2,18,16,03/12/2016,20:00:00,5,0,Stade Louis-II,7.019,Benoît Millot,SC Bastia,2016
League 1,EA Guingamp,FC Nantes,6,19,16,03/12/2016,20:00:00,2,0,Stade du Roudourou,12.643,Johan Hamel,FC Nantes,2016
League 1,Stade Rennais FC,AS Saint-Étienne,5,9,16,04/12/2016,15:00:00,2,0,Roazhon Park,19.618,Antony Gautier,AS Saint-Étienne,2016
League 1,Olympique Marseille,AS Nancy-Lorraine,10,16,16,04/12/2016,17:00:00,3,0,Orange Vélodrome,27.854,François Letexier,AS Nancy-Lorraine,2016
League 1,OGC Nice,FC Toulouse,1,8,16,04/12/2016,20:45:00,3,0,Allianz Riviera,16.385,Mikael Lesage,FC Toulouse,2016
League 1,FC Metz,Olympique Lyon,13,4,16,05/04/2017,19:00:00,0,3,Stade Saint-Symphorien,, ,FC Metz,2016
League 1,Dijon FCO,Olympique Marseille,16,9,17,10/12/2016,14:30:00,1,2,Stade Gaston-Gérard,10.542,Jérôme Miguelgorry,Dijon FCO,2016
League 1,FC Girondins Bordeaux,AS Monaco,10,2,17,10/12/2016,17:30:00,0,4,Matmut Atlantique,38.803,Benoît Bastien,FC Girondins Bordeaux,2016
League 1,AS Nancy-Lorraine,Angers SCO,14,12,17,10/12/2016,20:00:00,2,0,Stade Marcel-Picot,17.205,Sébastien Desiage,AS Nancy-Lorraine,2016
League 1,LOSC Lille,Montpellier HSC,11,13,17,10/12/2016,20:00:00,2,1,Decathlon Arena-Stade Pierre-Mauroy,27.391,Tony Chapron,Montpellier HSC,2016
League 1,SC Bastia,FC Metz,17,15,17,10/12/2016,20:00:00,2,0,Stade Armand-Cesari,9.882,Said Ennjimi,SC Bastia,2016
League 1,FC Toulouse,FC Lorient,7,20,17,10/12/2016,20:00:00,3,2,Stadium Municipal,14.288,Karim Abed,FC Lorient,2016
League 1,Olympique Lyon,Stade Rennais FC,4,5,17,11/12/2016,15:00:00,1,0,Groupama Stadium,33.901,Benoît Millot,Stade Rennais FC,2016
League 1,AS Saint-Étienne,EA Guingamp,8,6,17,11/12/2016,17:00:00,1,0,Stade Geoffroy-Guichard,23.862,Ruddy Buquet,AS Saint-Étienne,2016
League 1,Paris Saint-Germain,OGC Nice,3,1,17,11/12/2016,20:45:00,2,2,Parc des Princes,47.665,Clément Turpin,Paris Saint-Germain,2016
League 1,FC Nantes,SM Caen,18,19,17,18/01/2017,20:00:00,1,0,Stade de la Beaujoire,17.818,Jérôme Miguelgorry,SM Caen,2016
League 1,Angers SCO,FC Nantes,15,16,18,16/12/2016,20:45:00,0,2,Stade Raymond Kopa,12.859,Amaury Delerue,FC Nantes,2016
League 1,EA Guingamp,Paris Saint-Germain,5,3,18,17/12/2016,17:00:00,2,1,Stade du Roudourou,18.033,Fredy Fautrel,EA Guingamp,2016
League 1,FC Lorient,AS Saint-Étienne,20,9,18,17/12/2016,20:00:00,2,1,Stade du Moustoir,11.581,Mikael Lesage,FC Lorient,2016
League 1,Montpellier HSC,FC Girondins Bordeaux,11,10,18,17/12/2016,20:00:00,4,0,Stade de la Mosson,9.841,Frank Schneider,Montpellier HSC,2016
League 1,FC Toulouse,AS Nancy-Lorraine,8,13,18,17/12/2016,20:00:00,1,1,Stadium Municipal,15.061,Bartolomeu Varela,AS Nancy-Lorraine,2016
League 1,Stade Rennais FC,SC Bastia,7,14,18,17/12/2016,20:00:00,1,2,Roazhon Park,22.637,Clément Turpin,SC Bastia,2016
League 1,SM Caen,FC Metz,17,18,18,18/12/2016,14:30:00,3,0,Stade Michel-d'Ornano,16.849,François Letexier,FC Metz,2016
League 1,OGC Nice,Dijon FCO,1,19,18,18/12/2016,15:00:00,2,1,Allianz Riviera,29.229,Benoît Millot,Dijon FCO,2016
League 1,Olympique Marseille,LOSC Lille,6,12,18,18/12/2016,17:00:00,2,0,Orange Vélodrome,34.697,Benoît Bastien,LOSC Lille,2016
League 1,AS Monaco,Olympique Lyon,2,4,18,18/12/2016,20:45:00,1,3,Stade Louis-II,13.129,Ruddy Buquet,Olympique Lyon,2016
League 1,AS Saint-Étienne,AS Nancy-Lorraine,8,14,19,21/12/2016,20:50:00,0,0,Stade Geoffroy-Guichard,26.621,Olivier Thual,AS Nancy-Lorraine,2016
League 1,FC Girondins Bordeaux,OGC Nice,10,1,19,21/12/2016,20:50:00,0,0,Matmut Atlantique,27.614,Mikael Lesage,FC Girondins Bordeaux,2016
League 1,LOSC Lille,Stade Rennais FC,13,7,19,21/12/2016,20:50:00,1,1,Decathlon Arena-Stade Pierre-Mauroy,26.181,Jérôme Miguelgorry,LOSC Lille,2016
League 1,Olympique Lyon,Angers SCO,4,17,19,21/12/2016,20:50:00,2,0,Groupama Stadium,32.098,Frank Schneider,Angers SCO,2016
League 1,Paris Saint-Germain,FC Lorient,3,20,19,21/12/2016,20:50:00,5,0,Parc des Princes,44.844,Johan Hamel,FC Lorient,2016
League 1,SC Bastia,Olympique Marseille,16,6,19,21/12/2016,20:50:00,1,2,Stade Armand-Cesari,12.558,Benoît Millot,SC Bastia,2016
League 1,Dijon FCO,FC Toulouse,15,9,19,21/12/2016,20:50:00,2,0,Stade Gaston-Gérard,8.634,François Letexier,Dijon FCO,2016
League 1,AS Monaco,SM Caen,2,19,19,21/12/2016,20:50:00,2,1,Stade Louis-II,4.319,Bartolomeu Varela,SM Caen,2016
League 1,FC Nantes,Montpellier HSC,12,11,19,21/12/2016,20:50:00,1,0,Stade de la Beaujoire,22.108,Karim Abed,FC Nantes,2016
League 1,FC Metz,EA Guingamp,18,5,19,21/12/2016,20:50:00,2,2,Stade Saint-Symphorien,14.091,Sébastien Desiage,FC Metz,2016
League 1,LOSC Lille,AS Saint-Étienne,14,8,20,13/01/2017,20:45:00,1,1,Decathlon Arena-Stade Pierre-Mauroy,36.879,Mikael Lesage,LOSC Lille,2016
League 1,Stade Rennais FC,Paris Saint-Germain,7,3,20,14/01/2017,17:00:00,0,1,Roazhon Park,29.054,Benoît Bastien,Stade Rennais FC,2016
League 1,AS Nancy-Lorraine,SC Bastia,12,19,20,14/01/2017,20:00:00,1,0,Stade Marcel-Picot,15.423,Karim Abed,SC Bastia,2016
League 1,FC Lorient,EA Guingamp,20,5,20,14/01/2017,20:00:00,3,1,Stade du Moustoir,12.463,Sébastien Desiage,FC Lorient,2016
League 1,Montpellier HSC,Dijon FCO,13,16,20,14/01/2017,20:00:00,1,1,Stade de la Mosson,14.539,Jérôme Brisard,Dijon FCO,2016
League 1,FC Toulouse,FC Nantes,9,11,20,14/01/2017,20:00:00,0,1,Stadium Municipal,11.023,Ruddy Buquet,FC Nantes,2016
League 1,Angers SCO,FC Girondins Bordeaux,17,10,20,14/01/2017,20:00:00,1,1,Stade Raymond Kopa,10.056,Johan Hamel,Angers SCO,2016
League 1,OGC Nice,FC Metz,2,18,20,15/01/2017,15:00:00,0,0,Allianz Riviera,21.502,Bartolomeu Varela,FC Metz,2016
League 1,SM Caen,Olympique Lyon,15,4,20,15/01/2017,17:00:00,3,2,Stade Michel-d'Ornano,18.935,Frank Schneider,SM Caen,2016
League 1,Olympique Marseille,AS Monaco,6,1,20,15/01/2017,21:00:00,1,4,Orange Vélodrome,43.814,Clément Turpin,Olympique Marseille,2016
League 1,SC Bastia,OGC Nice,18,2,21,20/01/2017,20:45:00,1,1,Stade Armand-Cesari,9.757,Clément Turpin,SC Bastia,2016
League 1,FC Nantes,Paris Saint-Germain,11,3,21,21/01/2017,17:00:00,0,2,Stade de la Beaujoire,32.858,Johan Hamel,FC Nantes,2016
League 1,FC Girondins Bordeaux,FC Toulouse,9,10,21,21/01/2017,20:00:00,1,0,Matmut Atlantique,17.323,François Letexier,FC Toulouse,2016
League 1,Dijon FCO,LOSC Lille,17,15,21,21/01/2017,20:00:00,0,0,Stade Gaston-Gérard,7.828,Jérôme Miguelgorry,Dijon FCO,2016
League 1,EA Guingamp,Stade Rennais FC,5,8,21,21/01/2017,20:00:00,1,1,Stade du Roudourou,16.028,Tony Chapron,Stade Rennais FC,2016
League 1,FC Metz,Montpellier HSC,16,14,21,21/01/2017,20:00:00,2,0,Stade Saint-Symphorien,11.55,Olivier Thual,FC Metz,2016
League 1,AS Monaco,FC Lorient,1,20,21,22/01/2017,15:00:00,4,0,Stade Louis-II,5.549,Amaury Delerue,FC Lorient,2016
League 1,AS Saint-Étienne,Angers SCO,6,19,21,22/01/2017,17:00:00,2,1,Stade Geoffroy-Guichard,20.456,Benoît Bastien,Angers SCO,2016
League 1,Olympique Lyon,Olympique Marseille,4,7,21,22/01/2017,21:00:00,3,1,Groupama Stadium,48.147,Ruddy Buquet,Olympique Marseille,2016
League 1,SM Caen,AS Nancy-Lorraine,13,12,21,21/02/2017,18:30:00,1,0,Stade Michel-d'Ornano,14.76,Nicolas Rainville,SM Caen,2016
League 1,Olympique Marseille,Montpellier HSC,6,16,22,27/01/2017,20:45:00,5,1,Orange Vélodrome,28.527,Tony Chapron,Montpellier HSC,2016
League 1,Olympique Lyon,LOSC Lille,4,11,22,28/01/2017,17:00:00,1,2,Groupama Stadium,35.479,Johan Hamel,LOSC Lille,2016
League 1,AS Nancy-Lorraine,FC Girondins Bordeaux,15,7,22,28/01/2017,20:00:00,0,2,Stade Marcel-Picot,16.589,Jérôme Brisard,AS Nancy-Lorraine,2016
League 1,FC Lorient,Dijon FCO,20,14,22,28/01/2017,20:00:00,2,3,Stade du Moustoir,9.762,Olivier Thual,FC Lorient,2016
League 1,SC Bastia,SM Caen,19,13,22,28/01/2017,20:00:00,1,1,Stade Armand-Cesari,9.35,Amaury Delerue,SC Bastia,2016
League 1,Angers SCO,FC Metz,17,18,22,28/01/2017,20:00:00,2,1,Stade Raymond Kopa,10.54,Karim Abed,FC Metz,2016
League 1,Stade Rennais FC,FC Nantes,9,12,22,28/01/2017,20:00:00,1,1,Roazhon Park,23.664,Mikael Lesage,FC Nantes,2016
League 1,OGC Nice,EA Guingamp,2,8,22,29/01/2017,15:00:00,3,1,Allianz Riviera,20.063,Jérôme Miguelgorry,EA Guingamp,2016
League 1,FC Toulouse,AS Saint-Étienne,10,5,22,29/01/2017,17:00:00,0,3,Stadium Municipal,12.95,Bartolomeu Varela,FC Toulouse,2016
League 1,Paris Saint-Germain,AS Monaco,3,1,22,29/01/2017,21:00:00,1,1,Parc des Princes,47.238,Frank Schneider,Paris Saint-Germain,2016
League 1,FC Metz,Olympique Marseille,16,6,23,03/02/2017,20:45:00,1,0,Stade Saint-Symphorien,21.011,Mikael Lesage,FC Metz,2016
League 1,AS Monaco,OGC Nice,1,3,23,04/02/2017,17:00:00,3,0,Stade Louis-II,16.049,Benoît Bastien,OGC Nice,2016
League 1,FC Girondins Bordeaux,Stade Rennais FC,7,9,23,04/02/2017,20:00:00,1,1,Matmut Atlantique,16.588,Sébastien Desiage,Stade Rennais FC,2016
League 1,LOSC Lille,FC Lorient,13,20,23,04/02/2017,20:00:00,0,1,Decathlon Arena-Stade Pierre-Mauroy,38.153,Jérôme Miguelgorry,FC Lorient,2016
League 1,Montpellier HSC,SC Bastia,14,19,23,04/02/2017,20:00:00,2,1,Stade de la Mosson,8.96,Olivier Thual,SC Bastia,2016
League 1,Dijon FCO,Paris Saint-Germain,17,2,23,04/02/2017,20:00:00,1,3,Stade Gaston-Gérard,13.416,Amaury Delerue,Dijon FCO,2016
League 1,EA Guingamp,SM Caen,8,11,23,04/02/2017,20:00:00,0,1,Stade du Roudourou,14.428,Johan Hamel,SM Caen,2016
League 1,FC Toulouse,Angers SCO,10,18,23,05/02/2017,15:00:00,4,0,Stadium Municipal,15.303,Jérôme Brisard,Angers SCO,2016
League 1,FC Nantes,AS Nancy-Lorraine,15,12,23,05/02/2017,17:00:00,0,2,Stade de la Beaujoire,20.25,Clément Turpin,FC Nantes,2016
League 1,AS Saint-Étienne,Olympique Lyon,5,4,23,05/02/2017,21:00:00,2,0,Stade Geoffroy-Guichard,37.029,Tony Chapron,AS Saint-Étienne,2016
League 1,Montpellier HSC,AS Monaco,16,1,24,07/02/2017,19:00:00,1,2,Stade de la Mosson,12.433,Mikael Lesage,Montpellier HSC,2016
League 1,SM Caen,FC Girondins Bordeaux,12,7,24,07/02/2017,19:00:00,0,4,Stade Michel-d'Ornano,15.542,Benoît Bastien,SM Caen,2016
League 1,Paris Saint-Germain,LOSC Lille,2,15,24,07/02/2017,21:00:00,2,1,Parc des Princes,42.885,François Letexier,LOSC Lille,2016
League 1,FC Lorient,FC Toulouse,20,10,24,08/02/2017,19:00:00,1,1,Stade du Moustoir,13.23,Karim Abed,FC Lorient,2016
League 1,OGC Nice,AS Saint-Étienne,3,5,24,08/02/2017,19:00:00,1,0,Allianz Riviera,18.225,Amaury Delerue,AS Saint-Étienne,2016
League 1,Olympique Lyon,AS Nancy-Lorraine,4,13,24,08/02/2017,19:00:00,4,0,Groupama Stadium,28.349,Bartolomeu Varela,AS Nancy-Lorraine,2016
League 1,Angers SCO,Stade Rennais FC,18,8,24,08/02/2017,19:00:00,0,0,Stade Raymond Kopa,10.897,Clément Turpin,Angers SCO,2016
League 1,FC Metz,Dijon FCO,11,17,24,08/02/2017,19:00:00,2,1,Stade Saint-Symphorien,11.971,Sébastien Desiage,Dijon FCO,2016
League 1,Olympique Marseille,EA Guingamp,6,9,24,08/02/2017,21:00:00,2,0,Orange Vélodrome,28.56,Benoît Millot,EA Guingamp,2016
League 1,SC Bastia,FC Nantes,19,14,24,01/03/2017,19:30:00,2,2,Stade Armand-Cesari,11.539,Ruddy Buquet,SC Bastia,2016
League 1,FC Girondins Bordeaux,Paris Saint-Germain,7,2,25,10/02/2017,20:45:00,0,3,Matmut Atlantique,37.823,Nicolas Rainville,FC Girondins Bordeaux,2016
League 1,EA Guingamp,Olympique Lyon,8,4,25,11/02/2017,17:00:00,2,1,Stade du Roudourou,15.242,Frank Schneider,EA Guingamp,2016
League 1,AS Nancy-Lorraine,Montpellier HSC,17,12,25,11/02/2017,20:00:00,0,3,Stade Marcel-Picot,17.611,Sébastien Desiage,AS Nancy-Lorraine,2016
League 1,LOSC Lille,Angers SCO,18,16,25,11/02/2017,20:00:00,1,2,Decathlon Arena-Stade Pierre-Mauroy,25.731,Bartolomeu Varela,LOSC Lille,2016
League 1,Dijon FCO,SM Caen,15,14,25,11/02/2017,20:00:00,2,0,Stade Gaston-Gérard,9.614,Jérôme Brisard,Dijon FCO,2016
League 1,FC Toulouse,SC Bastia,9,19,25,11/02/2017,20:00:00,4,1,Stadium Municipal,11.218,Jérôme Miguelgorry,SC Bastia,2016
League 1,AS Monaco,FC Metz,1,13,25,11/02/2017,20:00:00,5,0,Stade Louis-II,6.069,Olivier Thual,FC Metz,2016
League 1,Stade Rennais FC,OGC Nice,10,3,25,12/02/2017,15:00:00,2,2,Roazhon Park,25.665,Johan Hamel,Stade Rennais FC,2016
League 1,AS Saint-Étienne,FC Lorient,5,20,25,12/02/2017,17:00:00,4,0,Stade Geoffroy-Guichard,25.498,Benoît Millot,FC Lorient,2016
League 1,FC Nantes,Olympique Marseille,11,6,25,12/02/2017,21:00:00,3,2,Stade de la Beaujoire,32.471,François Letexier,FC Nantes,2016
League 1,SC Bastia,AS Monaco,19,1,26,17/02/2017,20:45:00,1,1,Stade Armand-Cesari,10.059,Clément Turpin,SC Bastia,2016
League 1,Olympique Marseille,Stade Rennais FC,6,10,26,18/02/2017,17:00:00,2,0,Orange Vélodrome,45.395,Mikael Lesage,Stade Rennais FC,2016
League 1,FC Lorient,OGC Nice,20,3,26,18/02/2017,20:00:00,0,1,Stade du Moustoir,10.537,Tony Chapron,FC Lorient,2016
League 1,Angers SCO,AS Nancy-Lorraine,13,18,26,18/02/2017,20:00:00,1,0,Stade Raymond Kopa,10.569,Olivier Thual,AS Nancy-Lorraine,2016
League 1,SM Caen,LOSC Lille,16,15,26,18/02/2017,20:00:00,0,1,Stade Michel-d'Ornano,15.897,Karim Abed,SM Caen,2016
League 1,FC Metz,FC Nantes,14,12,26,18/02/2017,20:00:00,1,1,Stade Saint-Symphorien,13.023,Bartolomeu Varela,FC Metz,2016
League 1,FC Girondins Bordeaux,EA Guingamp,7,9,26,19/02/2017,15:00:00,3,0,Matmut Atlantique,18.724,Johan Hamel,EA Guingamp,2016
League 1,Montpellier HSC,AS Saint-Étienne,11,5,26,19/02/2017,17:00:00,2,1,Stade de la Mosson,12.435,François Letexier,Montpellier HSC,2016
League 1,Olympique Lyon,Dijon FCO,4,17,26,19/02/2017,17:00:00,4,2,Groupama Stadium,35.197,Benoît Millot,Dijon FCO,2016
League 1,Paris Saint-Germain,FC Toulouse,2,8,26,19/02/2017,21:00:00,0,0,Parc des Princes,45.492,Amaury Delerue,FC Toulouse,2016
League 1,FC Nantes,Dijon FCO,11,18,27,24/02/2017,19:00:00,3,1,Stade de la Beaujoire,19.915,Tony Chapron,Dijon FCO,2016
League 1,OGC Nice,Montpellier HSC,3,13,27,24/02/2017,20:45:00,2,1,Allianz Riviera,18.998,Frank Schneider,Montpellier HSC,2016
League 1,EA Guingamp,AS Monaco,10,1,27,25/02/2017,17:00:00,1,2,Stade du Roudourou,15.912,Amaury Delerue,EA Guingamp,2016
League 1,AS Nancy-Lorraine,FC Toulouse,17,9,27,25/02/2017,20:00:00,0,0,Stade Marcel-Picot,16.323,Benoît Millot,AS Nancy-Lorraine,2016
League 1,LOSC Lille,FC Girondins Bordeaux,16,5,27,25/02/2017,20:00:00,2,3,Decathlon Arena-Stade Pierre-Mauroy,28.772,Sébastien Desiage,LOSC Lille,2016
League 1,Angers SCO,SC Bastia,12,19,27,25/02/2017,20:00:00,3,0,Stade Raymond Kopa,12.205,Karim Abed,SC Bastia,2016
League 1,Stade Rennais FC,FC Lorient,8,20,27,25/02/2017,20:00:00,1,0,Roazhon Park,25.791,Nicolas Rainville,FC Lorient,2016
League 1,AS Saint-Étienne,SM Caen,6,14,27,26/02/2017,15:00:00,0,1,Stade Geoffroy-Guichard,26.196,Ruddy Buquet,SM Caen,2016
League 1,Olympique Lyon,FC Metz,4,15,27,26/02/2017,17:00:00,5,0,Groupama Stadium,32.488,François Letexier,FC Metz,2016
League 1,Olympique Marseille,Paris Saint-Germain,7,2,27,26/02/2017,21:00:00,1,5,Orange Vélodrome,65.252,Benoît Bastien,Olympique Marseille,2016
League 1,FC Girondins Bordeaux,Olympique Lyon,5,4,28,03/03/2017,20:45:00,1,1,Matmut Atlantique,31.511,Frank Schneider,FC Girondins Bordeaux,2016
League 1,Paris Saint-Germain,AS Nancy-Lorraine,2,17,28,04/03/2017,17:00:00,1,0,Parc des Princes,47.032,Antony Gautier,AS Nancy-Lorraine,2016
League 1,Montpellier HSC,EA Guingamp,13,11,28,04/03/2017,20:00:00,1,1,Stade de la Mosson,9.182,Jérôme Brisard,Montpellier HSC,2016
League 1,SC Bastia,AS Saint-Étienne,19,7,28,04/03/2017,20:00:00,0,0,Stade Armand-Cesari,10.174,Nicolas Rainville,SC Bastia,2016
