season,clubs_name,round,promoted,game,win,draw,lose,goals,g_difference,pts,team_pos
2017,Maccabi Haifa,10,0,Regular,4,2,4,13:12,1,14,5
2017,Bnei Yehuda Tel Aviv,10,0,Regular,4,2,4,12:12,0,14,6
2017,Ironi Kiryat Shmona,10,0,Regular,3,4,3,9:08,1,13,7
2017,Ihud Bnei Sakhnin,10,0,Regular,3,3,4,7:10,-3,12,8
2017,Hapoel Ashkelon,10,0,Regular,2,4,4,11:14,-3,10,9
2017,Maccabi Petah Tikva,10,0,Regular,3,1,6,11:19,-8,10,10
2017,Hapoel Acre,10,0,Regular,2,2,6,11:21,-10,8,11
2017,FC Ashdod,10,0,Regular,1,2,7,6:18,-12,5,12
2017,Hapoel Raanana,10,0,Regular,1,1,8,6:19,-13,4,13
2017,Hapoel Haifa,11,0,Regular,7,3,1,21:10,11,24,0
2017,Hapoel Beer Sheva,11,0,Regular,7,3,1,20:11,9,24,1
2017,Beitar Jerusalem,11,0,Regular,6,3,2,27:16:00,11,21,2
2017,Maccabi Tel Aviv,11,0,Regular,6,3,2,20:14,6,21,3
2017,Maccabi Netanya,11,0,Regular,5,4,2,22:12,10,19,4
2017,Ironi Kiryat Shmona,11,0,Regular,4,4,3,11:09,2,16,5
2017,Maccabi Haifa,11,0,Regular,4,3,4,14:13,1,15,6
2017,Ihud Bnei Sakhnin,11,0,Regular,4,3,4,9:11,-2,15,7
2017,Bnei Yehuda Tel Aviv,11,0,Regular,4,2,5,13:14,-1,14,8
2017,Maccabi Petah Tikva,11,0,Regular,4,1,6,14:19,-5,13,9
2017,Hapoel Ashkelon,11,0,Regular,2,4,5,12:16,-4,10,10
2017,Hapoel Acre,11,0,Regular,2,2,7,11:24,-13,8,11
2017,Hapoel Raanana,11,0,Regular,2,1,8,7:19,-12,7,12
2017,FC Ashdod,11,0,Regular,1,2,8,6:19,-13,5,13
2017,Hapoel Haifa,12,0,Regular,8,3,1,22:10,12,27,0
2017,Hapoel Beer Sheva,12,0,Regular,8,3,1,23:12,11,27,1
2017,Beitar Jerusalem,12,0,Regular,7,3,2,30:17:00,13,24,2
2017,Maccabi Tel Aviv,12,0,Regular,6,4,2,21:15,6,22,3
2017,Maccabi Netanya,12,0,Regular,5,5,2,23:13,10,20,4
2017,Bnei Yehuda Tel Aviv,12,0,Regular,5,2,5,16:14,2,17,5
2017,Ironi Kiryat Shmona,12,0,Regular,4,4,4,12:12,0,16,6
2017,Maccabi Haifa,12,0,Regular,4,3,5,14:14,0,15,7
2017,Ihud Bnei Sakhnin,12,0,Regular,4,3,5,9:14,-5,15,8
2017,Maccabi Petah Tikva,12,0,Regular,4,2,6,14:19,-5,14,9
2017,Hapoel Ashkelon,12,0,Regular,2,5,5,13:17,-4,11,10
2017,Hapoel Raanana,12,0,Regular,2,2,8,7:19,-12,8,11
2017,Hapoel Acre,12,0,Regular,2,2,8,12:27,-15,8,12
2017,FC Ashdod,12,0,Regular,1,3,8,7:20,-13,6,13
2017,Hapoel Beer Sheva,13,0,Regular,9,3,1,26:13:00,13,30,0
2017,Hapoel Haifa,13,0,Regular,8,4,1,23:11,12,28,1
2017,Beitar Jerusalem,13,0,Regular,8,3,2,33:19:00,14,27,2
2017,Maccabi Tel Aviv,13,0,Regular,6,5,2,21:15,6,23,3
2017,Maccabi Netanya,13,0,Regular,5,5,3,24:15:00,9,20,4
2017,Bnei Yehuda Tel Aviv,13,0,Regular,6,2,5,18:15,3,20,5
2017,Ironi Kiryat Shmona,13,0,Regular,5,4,4,16:12,4,19,6
2017,Maccabi Haifa,13,0,Regular,4,4,5,15:15,0,16,7
2017,Maccabi Petah Tikva,13,0,Regular,4,3,6,14:19,-5,15,8
2017,Ihud Bnei Sakhnin,13,0,Regular,4,3,6,10:17,-7,15,9
2017,Hapoel Ashkelon,13,0,Regular,2,6,5,14:18,-4,12,10
2017,Hapoel Raanana,13,0,Regular,2,2,9,9:22,-13,8,11
2017,Hapoel Acre,13,0,Regular,2,2,9,12:31,-19,8,12
2017,FC Ashdod,13,0,Regular,1,4,8,8:21,-13,7,13
2017,Hapoel Beer Sheva,14,0,Regular,9,3,2,26:14:00,12,30,0
2017,Hapoel Haifa,14,0,Regular,8,5,1,23:11,12,29,1
2017,Beitar Jerusalem,14,0,Regular,8,3,3,34:21:00,13,27,2
2017,Maccabi Tel Aviv,14,0,Regular,7,5,2,23:16,7,26,3
2017,Maccabi Netanya,14,0,Regular,6,5,3,25:15:00,10,23,4
2017,Bnei Yehuda Tel Aviv,14,0,Regular,7,2,5,20:15,5,23,5
2017,Ironi Kiryat Shmona,14,0,Regular,5,4,5,16:14,2,19,6
2017,Ihud Bnei Sakhnin,14,0,Regular,5,3,6,12:18,-6,18,7
2017,Maccabi Haifa,14,0,Regular,4,4,6,15:17,-2,16,8
2017,Maccabi Petah Tikva,14,0,Regular,4,4,6,15:20,-5,16,9
2017,Hapoel Ashkelon,14,0,Regular,2,7,5,14:18,-4,13,10
2017,Hapoel Raanana,14,0,Regular,3,2,9,11:22,-11,11,11
2017,FC Ashdod,14,0,Regular,1,5,8,9:22,-13,8,12
2017,Hapoel Acre,14,0,Regular,2,2,10,13:33,-20,8,13
2017,Hapoel Beer Sheva,15,0,Regular,10,3,2,28:14:00,14,33,0
2017,Hapoel Haifa,15,0,Regular,9,5,1,25:11:00,14,32,1
2017,Beitar Jerusalem,15,0,Regular,9,3,3,37:22:00,15,30,2
2017,Maccabi Tel Aviv,15,0,Regular,8,5,2,25:17:00,8,29,3
2017,Maccabi Netanya,15,0,Regular,7,5,3,28:15:00,13,26,4
2017,Bnei Yehuda Tel Aviv,15,0,Regular,8,2,5,23:16,7,26,5
2017,Ironi Kiryat Shmona,15,0,Regular,5,4,6,17:16,1,19,6
2017,Ihud Bnei Sakhnin,15,0,Regular,5,4,6,13:19,-6,19,7
2017,Maccabi Haifa,15,0,Regular,4,4,7,15:19,-4,16,8
2017,Maccabi Petah Tikva,15,0,Regular,4,4,7,15:22,-7,16,9
2017,Hapoel Ashkelon,15,0,Regular,2,7,6,15:21,-6,13,10
2017,Hapoel Raanana,15,0,Regular,3,3,9,12:23,-11,12,11
2017,FC Ashdod,15,0,Regular,1,5,9,10:25,-15,8,12
2017,Hapoel Acre,15,0,Regular,2,2,11,13:36,-23,8,13
2017,Hapoel Beer Sheva,16,0,Regular,11,3,2,29:14:00,15,36,0
2017,Hapoel Haifa,16,0,Regular,10,5,1,26:11:00,15,35,1
2017,Beitar Jerusalem,16,0,Regular,10,3,3,38:22:00,16,33,2
2017,Maccabi Tel Aviv,16,0,Regular,9,5,2,26:17:00,9,32,3
2017,Maccabi Netanya,16,0,Regular,7,6,3,30:17:00,13,27,4
2017,Bnei Yehuda Tel Aviv,16,0,Regular,8,2,6,23:17,6,26,5
2017,Ironi Kiryat Shmona,16,0,Regular,5,4,7,18:18,0,19,6
2017,Ihud Bnei Sakhnin,16,0,Regular,5,4,7,13:20,-7,19,7
2017,Maccabi Haifa,16,0,Regular,4,4,8,15:20,-5,16,8
2017,Maccabi Petah Tikva,16,0,Regular,4,4,8,15:23,-8,16,9
2017,Hapoel Ashkelon,16,0,Regular,2,7,7,15:22,-7,13,10
2017,Hapoel Raanana,16,0,Regular,3,4,9,14:25,-11,13,11
2017,FC Ashdod,16,0,Regular,2,5,9,12:26,-14,11,12
2017,Hapoel Acre,16,0,Regular,3,2,11,14:36,-22,11,13
2017,Hapoel Beer Sheva,17,0,Regular,11,4,2,29:14:00,15,37,0
2017,Beitar Jerusalem,17,0,Regular,11,3,3,40:22:00,18,36,1
2017,Hapoel Haifa,17,0,Regular,10,5,2,26:13:00,13,35,2
2017,Maccabi Tel Aviv,17,0,Regular,10,5,2,29:17:00,12,35,3
2017,Maccabi Netanya,17,0,Regular,7,6,4,30:20:00,10,27,4
2017,Bnei Yehuda Tel Aviv,17,0,Regular,8,3,6,23:17,6,27,5
2017,Ihud Bnei Sakhnin,17,0,Regular,6,4,7,15:21,-6,22,6
2017,Ironi Kiryat Shmona,17,0,Regular,5,4,8,18:20,-2,19,7
2017,Maccabi Haifa,17,0,Regular,5,4,8,18:20,-2,19,8
2017,Maccabi Petah Tikva,17,0,Regular,5,4,8,17:23,-6,19,9
2017,Hapoel Ashkelon,17,0,Regular,3,7,7,16:22,-6,16,10
2017,Hapoel Raanana,17,0,Regular,3,4,10,14:28,-14,13,11
2017,FC Ashdod,17,0,Regular,2,5,10,13:28,-15,11,12
2017,Hapoel Acre,17,0,Regular,3,2,12,14:37,-23,11,13
2017,Hapoel Beer Sheva,18,0,Regular,11,5,2,30:15:00,15,38,0
2017,Maccabi Tel Aviv,18,0,Regular,11,5,2,32:18:00,14,38,1
2017,Beitar Jerusalem,18,0,Regular,11,4,3,41:23:00,18,37,2
2017,Hapoel Haifa,18,0,Regular,10,6,2,27:14:00,13,36,3
2017,Bnei Yehuda Tel Aviv,18,0,Regular,9,3,6,25:18:00,7,30,4
2017,Maccabi Netanya,18,0,Regular,7,7,4,32:22:00,10,28,5
2017,Maccabi Petah Tikva,18,0,Regular,6,4,8,19:23,-4,22,6
2017,Ihud Bnei Sakhnin,18,0,Regular,6,4,8,15:23,-8,22,7
2017,Ironi Kiryat Shmona,18,0,Regular,5,5,8,19:21,-2,20,8
2017,Maccabi Haifa,18,0,Regular,5,4,9,19:23,-4,19,9
2017,Hapoel Ashkelon,18,0,Regular,3,7,8,16:23,-7,16,10
2017,Hapoel Raanana,18,0,Regular,4,4,10,15:28,-13,16,11
2017,FC Ashdod,18,0,Regular,2,6,10,15:30,-15,12,12
2017,Hapoel Acre,18,0,Regular,3,2,13,15:39,-24,11,13
2017,Maccabi Tel Aviv,19,0,Regular,12,5,2,35:19:00,16,41,0
2017,Hapoel Beer Sheva,19,0,Regular,12,5,2,31:15:00,16,41,1
2017,Beitar Jerusalem,19,0,Regular,12,4,3,45:25:00,20,40,2
2017,Hapoel Haifa,19,0,Regular,10,6,3,27:16:00,11,36,3
2017,Bnei Yehuda Tel Aviv,19,0,Regular,9,4,6,26:19:00,7,31,4
2017,Maccabi Netanya,19,0,Regular,7,8,4,33:23:00,10,29,5
2017,Ironi Kiryat Shmona,19,0,Regular,6,5,8,21:21,0,23,6
2017,Maccabi Petah Tikva,19,0,Regular,6,5,8,20:24,-4,23,7
2017,Ihud Bnei Sakhnin,19,0,Regular,6,4,9,17:27,-10,22,8
2017,Maccabi Haifa,19,0,Regular,5,5,9,19:23,-4,20,9
2017,Hapoel Raanana,19,0,Regular,4,5,10,16:29,-13,17,10
2017,Hapoel Ashkelon,19,0,Regular,3,7,9,17:26,-9,16,11
2017,FC Ashdod,19,0,Regular,2,7,10,15:30,-15,13,12
2017,Hapoel Acre,19,0,Regular,3,2,14,15:40,-25,11,13
2017,Hapoel Beer Sheva,20,0,Regular,13,5,2,34:16:00,18,44,0
2017,Maccabi Tel Aviv,20,0,Regular,12,6,2,35:19:00,16,42,1
2017,Beitar Jerusalem,20,0,Regular,12,4,4,46:27:00,19,40,2
2017,Hapoel Haifa,20,0,Regular,11,6,3,28:16:00,12,39,3
2017,Maccabi Netanya,20,0,Regular,8,8,4,35:24:00,11,32,4
2017,Bnei Yehuda Tel Aviv,20,0,Regular,9,5,6,26:19:00,7,32,5
2017,Ironi Kiryat Shmona,20,0,Regular,7,5,8,23:22,1,26,6
2017,Maccabi Petah Tikva,20,0,Regular,6,6,8,21:25,-4,24,7
2017,Ihud Bnei Sakhnin,20,0,Regular,6,4,10,18:29,-11,22,8
2017,Maccabi Haifa,20,0,Regular,5,6,9,20:24,-4,21,9
2017,Hapoel Raanana,20,0,Regular,4,5,11,17:32,-15,17,10
2017,Hapoel Ashkelon,20,0,Regular,3,7,10,18:28,-10,16,11
2017,FC Ashdod,20,0,Regular,3,7,10,17:31,-14,16,12
2017,Hapoel Acre,20,0,Regular,3,2,15,15:41,-26,11,13
2017,Maccabi Tel Aviv,21,0,Regular,13,6,2,36:19:00,17,45,0
2017,Hapoel Beer Sheva,21,0,Regular,13,5,3,34:17:00,17,44,1
2017,Beitar Jerusalem,21,0,Regular,13,4,4,49:28:00,21,43,2
2017,Hapoel Haifa,21,0,Regular,12,6,3,29:16:00,13,42,3
2017,Maccabi Netanya,21,0,Regular,9,8,4,37:25:00,12,35,4
2017,Bnei Yehuda Tel Aviv,21,0,Regular,9,6,6,27:20:00,7,33,5
2017,Maccabi Petah Tikva,21,0,Regular,7,6,8,24:25:00,-1,27,6
2017,Ironi Kiryat Shmona,21,0,Regular,7,5,9,24:24:00,0,26,7
2017,Ihud Bnei Sakhnin,21,0,Regular,6,4,11,18:30,-12,22,8
2017,Maccabi Haifa,21,0,Regular,5,6,10,21:27,-6,21,9
2017,FC Ashdod,21,0,Regular,3,8,10,18:32,-14,17,10
2017,Hapoel Raanana,21,0,Regular,4,5,12,17:33,-16,17,11
2017,Hapoel Ashkelon,21,0,Regular,3,7,11,18:31,-13,16,12
2017,Hapoel Acre,21,0,Regular,4,2,15,16:41,-25,14,13
2017,Maccabi Tel Aviv,22,0,Regular,14,6,2,38:19:00,19,48,0
2017,Hapoel Beer Sheva,22,0,Regular,14,5,3,36:17:00,19,47,1
2017,Beitar Jerusalem,22,0,Regular,14,4,4,52:29:00,23,46,2
2017,Hapoel Haifa,22,0,Regular,12,7,3,30:17:00,13,43,3
2017,Maccabi Netanya,22,0,Regular,9,9,4,38:26:00,12,36,4
2017,Bnei Yehuda Tel Aviv,22,0,Regular,10,6,6,29:21:00,8,36,5
2017,Maccabi Petah Tikva,22,0,Regular,7,6,9,25:27:00,-2,27,6
2017,Ironi Kiryat Shmona,22,0,Regular,7,5,10,24:28:00,-4,26,7
2017,Maccabi Haifa,22,0,Regular,6,6,10,25:27:00,-2,24,8
2017,Ihud Bnei Sakhnin,22,0,Regular,6,5,11,19:31,-12,23,9
2017,Hapoel Raanana,22,0,Regular,4,6,12,18:34,-16,18,10
2017,FC Ashdod,22,0,Regular,3,8,11,18:34,-16,17,11
2017,Hapoel Ashkelon,22,0,Regular,3,7,12,19:34,-15,16,12
2017,Hapoel Acre,22,0,Regular,4,2,16,16:43,-27,14,13
2017,Hapoel Beer Sheva,23,0,Regular,15,5,3,39:17:00,22,50,0
2017,Beitar Jerusalem,23,0,Regular,15,4,4,54:29:00,25,49,1
2017,Maccabi Tel Aviv,23,0,Regular,14,6,3,38:20:00,18,48,2
2017,Hapoel Haifa,23,0,Regular,13,7,3,32:17:00,15,46,3
2017,Maccabi Netanya,23,0,Regular,9,9,5,38:28:00,10,36,4
2017,Bnei Yehuda Tel Aviv,23,0,Regular,10,6,7,29:23:00,6,36,5
2017,Ironi Kiryat Shmona,23,0,Regular,8,5,10,25:28:00,-3,29,6
2017,Maccabi Petah Tikva,23,0,Regular,7,6,10,25:30:00,-5,27,7
2017,Ihud Bnei Sakhnin,23,0,Regular,7,5,11,20:31,-11,26,8
2017,Maccabi Haifa,23,0,Regular,6,6,11,25:28:00,-3,24,9
2017,Hapoel Raanana,23,0,Regular,5,6,12,19:34,-15,21,10
2017,FC Ashdod,23,0,Regular,4,8,11,21:36,-15,20,11
2017,Hapoel Ashkelon,23,0,Regular,3,7,13,19:35,-16,16,12
2017,Hapoel Acre,23,0,Regular,4,2,17,18:46,-28,14,13
2017,Maccabi Tel Aviv,24,0,Regular,15,6,3,42:20:00,22,51,0
2017,Hapoel Beer Sheva,24,0,Regular,15,6,3,40:18:00,22,51,1
2017,Beitar Jerusalem,24,0,Regular,15,5,4,55:30:00,25,50,2
2017,Hapoel Haifa,24,0,Regular,13,7,4,32:21:00,11,46,3
2017,Maccabi Netanya,24,0,Regular,10,9,5,40:29:00,11,39,4
2017,Bnei Yehuda Tel Aviv,24,0,Regular,11,6,7,30:23:00,7,39,5
2017,Maccabi Petah Tikva,24,0,Regular,8,6,10,27:31:00,-4,30,6
2017,Ironi Kiryat Shmona,24,0,Regular,8,5,11,25:29:00,-4,29,7
2017,Ihud Bnei Sakhnin,24,0,Regular,8,5,11,22:31,-9,29,8
2017,Maccabi Haifa,24,0,Regular,6,6,12,26:30:00,-4,24,9
2017,Hapoel Raanana,24,0,Regular,6,6,12,21:35,-14,24,10
2017,FC Ashdod,24,0,Regular,4,8,12,22:38,-16,20,11
2017,Hapoel Ashkelon,24,0,Regular,3,7,14,19:37,-18,16,12
2017,Hapoel Acre,24,0,Regular,4,2,18,19:48,-29,14,13
2017,Hapoel Beer Sheva,25,0,Regular,16,6,3,41:18:00,23,54,0
2017,Beitar Jerusalem,25,0,Regular,16,5,4,58:30:00,28,53,1
2017,Maccabi Tel Aviv,25,0,Regular,15,7,3,42:20:00,22,52,2
2017,Hapoel Haifa,25,0,Regular,14,7,4,35:21:00,14,49,3
2017,Maccabi Netanya,25,0,Regular,11,9,5,42:29:00,13,42,4
2017,Bnei Yehuda Tel Aviv,25,0,Regular,11,7,7,32:25:00,7,40,5
2017,Maccabi Petah Tikva,25,0,Regular,9,6,10,30:33:00,-3,33,6
2017,Ihud Bnei Sakhnin,25,0,Regular,8,6,11,24:33:00,-9,30,7
2017,Ironi Kiryat Shmona,25,0,Regular,8,5,12,25:30:00,-5,29,8
2017,Maccabi Haifa,25,0,Regular,6,6,13,26:33:00,-7,24,9
2017,Hapoel Raanana,25,0,Regular,6,6,13,23:38,-15,24,10
2017,FC Ashdod,25,0,Regular,4,9,12,22:38,-16,21,11
2017,Hapoel Ashkelon,25,0,Regular,3,7,15,19:39,-20,16,12
2017,Hapoel Acre,25,0,Regular,4,2,19,19:51,-32,14,13
2017,Hapoel Beer Sheva,26,0,Regular,17,6,3,43:18:00,25,57,0
2017,Beitar Jerusalem,26,0,Regular,17,5,4,60:30:00,30,56,1
2017,Maccabi Tel Aviv,26,0,Regular,16,7,3,44:20:00,24,55,2
2017,Hapoel Haifa,26,0,Regular,15,7,4,36:21:00,15,52,3
2017,Maccabi Netanya,26,0,Regular,12,9,5,43:29:00,14,45,4
2017,Bnei Yehuda Tel Aviv,26,0,Regular,11,7,8,32:26:00,6,40,5
2017,Maccabi Petah Tikva,26,0,Regular,9,6,11,30:35:00,-5,33,6
2017,Ironi Kiryat Shmona,26,0,Regular,9,5,12,28:30:00,-2,32,7
2017,Ihud Bnei Sakhnin,26,0,Regular,8,6,12,24:35:00,-11,30,8
2017,Maccabi Haifa,26,0,Regular,6,7,13,26:33:00,-7,25,9
2017,Hapoel Raanana,26,0,Regular,6,6,14,23:40,-17,24,10
2017,FC Ashdod,26,0,Regular,4,9,13,22:39,-17,21,11
2017,Hapoel Ashkelon,26,0,Regular,3,8,15,19:39,-20,17,12
2017,Hapoel Acre,26,0,Regular,4,2,20,19:54,-35,14,13
2017,Beitar Jerusalem,1,0,Championship Round,1,0,0,2:00,2,3,0
2017,Hapoel Haifa,1,0,Championship Round,1,0,0,2:01,1,3,1
2017,Hapoel Beer Sheva,1,0,Championship Round,1,0,0,1:00,1,3,2
2017,Maccabi Tel Aviv,1,0,Championship Round,0,0,1,1:02,-1,0,3
2017,Bnei Yehuda Tel Aviv,1,0,Championship Round,0,0,1,0:01,-1,0,4
2017,Maccabi Netanya,1,0,Championship Round,0,0,1,0:02,-2,0,5
2017,Hapoel Beer Sheva,2,0,Championship Round,2,0,0,4:01,3,6,0
2017,Bnei Yehuda Tel Aviv,2,0,Championship Round,1,0,1,3:01,2,3,1
2017,Maccabi Netanya,2,0,Championship Round,1,0,1,4:03,1,3,2
2017,Beitar Jerusalem,2,0,Championship Round,1,0,1,3:03,0,3,3
2017,Hapoel Haifa,2,0,Championship Round,1,0,1,2:04,-2,3,4
2017,Maccabi Tel Aviv,2,0,Championship Round,0,0,2,2:06,-4,0,5
2017,Hapoel Beer Sheva,3,0,Championship Round,3,0,0,5:01,4,9,0
2017,Bnei Yehuda Tel Aviv,3,0,Championship Round,1,1,1,4:02,2,4,1
2017,Maccabi Netanya,3,0,Championship Round,1,1,1,5:04,1,4,2
2017,Beitar Jerusalem,3,0,Championship Round,1,1,1,4:04,0,4,3
2017,Hapoel Haifa,3,0,Championship Round,1,1,1,3:05,-2,4,4
2017,Maccabi Tel Aviv,3,0,Championship Round,0,0,3,2:07,-5,0,5
2017,Hapoel Beer Sheva,4,0,Championship Round,3,1,0,7:03,4,10,0
2017,Maccabi Netanya,4,0,Championship Round,2,1,1,8:05,3,7,1
2017,Beitar Jerusalem,4,0,Championship Round,2,1,1,7:06,1,7,2
2017,Hapoel Haifa,4,0,Championship Round,1,2,1,5:07,-2,5,3
2017,Bnei Yehuda Tel Aviv,4,0,Championship Round,1,1,2,5:05,0,4,4
2017,Maccabi Tel Aviv,4,0,Championship Round,0,0,4,4:10,-6,0,5
2017,Hapoel Beer Sheva,5,0,Championship Round,4,1,0,12:04,8,13,0
2017,Beitar Jerusalem,5,0,Championship Round,3,1,1,8:06,2,10,1
2017,Maccabi Netanya,5,0,Championship Round,2,1,2,9:10,-1,7,2
2017,Hapoel Haifa,5,0,Championship Round,1,2,2,5:08,-3,5,3
2017,Bnei Yehuda Tel Aviv,5,0,Championship Round,1,1,3,5:07,-2,4,4
2017,Maccabi Tel Aviv,5,0,Championship Round,1,0,4,6:10,-4,3,5
2017,Hapoel Beer Sheva,6,0,Championship Round,4,2,0,13:05,8,14,0
2017,Maccabi Netanya,6,0,Championship Round,3,1,2,13:11,2,10,1
2017,Beitar Jerusalem,6,0,Championship Round,3,1,2,9:10,-1,10,2
2017,Hapoel Haifa,6,0,Championship Round,1,3,2,7:10,-3,6,3
2017,Bnei Yehuda Tel Aviv,6,0,Championship Round,1,2,3,6:08,-2,5,4
2017,Maccabi Tel Aviv,6,0,Championship Round,1,1,4,8:12,-4,4,5
2017,Hapoel Beer Sheva,7,0,Championship Round,5,2,0,17:06,11,17,0
2017,Maccabi Netanya,7,0,Championship Round,3,1,3,13:13,0,10,1
2017,Beitar Jerusalem,7,0,Championship Round,3,1,3,10:14,-4,10,2
2017,Hapoel Haifa,7,0,Championship Round,2,3,2,9:11,-2,9,3
2017,Maccabi Tel Aviv,7,0,Championship Round,2,1,4,10:12,-2,7,4
2017,Bnei Yehuda Tel Aviv,7,0,Championship Round,1,2,4,7:10,-3,5,5
2017,Hapoel Beer Sheva,8,0,Championship Round,5,2,1,17:07,10,17,0
2017,Maccabi Netanya,8,0,Championship Round,4,1,3,15:14,1,13,1
2017,Beitar Jerusalem,8,0,Championship Round,3,2,3,13:17,-4,11,2
2017,Maccabi Tel Aviv,8,0,Championship Round,3,1,4,11:12,-1,10,3
2017,Hapoel Haifa,8,0,Championship Round,2,3,3,10:13,-3,9,4
2017,Bnei Yehuda Tel Aviv,8,0,Championship Round,1,3,4,10:13,-3,6,5
2017,Hapoel Beer Sheva,9,0,Championship Round,6,2,1,21:08,13,20,0
2017,Maccabi Tel Aviv,9,0,Championship Round,4,1,4,14:13,1,13,1
2017,Maccabi Netanya,9,0,Championship Round,4,1,4,15:19,-4,13,2
2017,Beitar Jerusalem,9,0,Championship Round,3,2,4,14:20,-6,11,3
2017,Bnei Yehuda Tel Aviv,9,0,Championship Round,2,3,4,15:13,2,9,4
2017,Hapoel Haifa,9,0,Championship Round,2,3,4,11:17,-6,9,5
2017,Hapoel Beer Sheva,10,0,Championship Round,7,2,1,27:09:00,18,23,0
2017,Maccabi Tel Aviv,10,0,Championship Round,5,1,4,16:13,3,16,1
2017,Maccabi Netanya,10,0,Championship Round,4,1,5,16:25,-9,13,2
2017,Beitar Jerusalem,10,0,Championship Round,3,3,4,15:21,-6,12,3
2017,Hapoel Haifa,10,0,Championship Round,2,4,4,12:18,-6,10,4
2017,Bnei Yehuda Tel Aviv,10,0,Championship Round,2,3,5,15:15,0,9,5
2017,Maccabi Haifa,1,0,Relegation round,1,0,0,4:00,4,3,0
2017,Hapoel Raanana,1,0,Relegation round,1,0,0,3:01,2,3,1
2017,Ihud Bnei Sakhnin,1,0,Relegation round,1,0,0,2:01,1,3,2
2017,Ironi Kiryat Shmona,1,0,Relegation round,0,1,0,1:01,0,1,3
2017,Hapoel Ashkelon,1,0,Relegation round,0,1,0,1:01,0,1,4
2017,FC Ashdod,1,0,Relegation round,0,0,1,1:02,-1,0,5
2017,Maccabi Petah Tikva,1,0,Relegation round,0,0,1,1:03,-2,0,6
2017,Hapoel Acre,1,0,Relegation round,0,0,1,0:04,-4,0,7
2017,Hapoel Raanana,2,0,Relegation round,1,1,0,4:02,2,4,0
2017,Hapoel Ashkelon,2,0,Relegation round,1,1,0,3:01,2,4,1
2017,Maccabi Haifa,2,0,Relegation round,1,0,1,5:02,3,3,2
2017,Maccabi Petah Tikva,2,0,Relegation round,1,0,1,3:03,0,3,3
2017,FC Ashdod,2,0,Relegation round,1,0,1,3:03,0,3,4
2017,Ihud Bnei Sakhnin,2,0,Relegation round,1,0,1,2:03,-1,3,5
2017,Ironi Kiryat Shmona,2,0,Relegation round,0,1,1,1:03,-2,1,6
2017,Hapoel Acre,2,0,Relegation round,0,1,1,1:05,-4,1,7
2017,Hapoel Raanana,3,0,Relegation round,2,1,0,5:02,3,7,0
2017,Maccabi Haifa,3,0,Relegation round,2,0,1,7:03,4,6,1
2017,Hapoel Ashkelon,3,0,Relegation round,1,1,1,4:03,1,4,2
2017,Maccabi Petah Tikva,3,0,Relegation round,1,1,1,5:05,0,4,3
2017,FC Ashdod,3,0,Relegation round,1,1,1,4:04,0,4,4
2017,Ihud Bnei Sakhnin,3,0,Relegation round,1,1,1,4:05,-1,4,5
2017,Hapoel Acre,3,0,Relegation round,0,2,1,2:06,-4,2,6
2017,Ironi Kiryat Shmona,3,0,Relegation round,0,1,2,1:04,-3,1,7
2017,Hapoel Raanana,4,0,Relegation round,3,1,0,6:02,4,10,0
2017,Maccabi Haifa,4,0,Relegation round,3,0,1,8:03,5,9,1
2017,Hapoel Acre,4,0,Relegation round,1,2,1,4:06,-2,5,2
2017,Maccabi Petah Tikva,4,0,Relegation round,1,1,2,5:06,-1,4,3
2017,FC Ashdod,4,0,Relegation round,1,1,2,4:05,-1,4,4
2017,Hapoel Ashkelon,4,0,Relegation round,1,1,2,4:05,-1,4,5
2017,Ironi Kiryat Shmona,4,0,Relegation round,1,1,2,3:04,-1,4,6
2017,Ihud Bnei Sakhnin,4,0,Relegation round,1,1,2,4:07,-3,4,7
2017,Hapoel Raanana,5,0,Relegation round,4,1,0,9:03,6,13,0
2017,Maccabi Haifa,5,0,Relegation round,3,0,2,9:05,4,9,1
2017,Hapoel Acre,5,0,Relegation round,2,2,1,6:07,-1,8,2
2017,Ironi Kiryat Shmona,5,0,Relegation round,2,1,2,5:05,0,7,3
2017,FC Ashdod,5,0,Relegation round,2,1,2,5:05,0,7,4
2017,Maccabi Petah Tikva,5,0,Relegation round,1,1,3,6:08,-2,4,5
2017,Hapoel Ashkelon,5,0,Relegation round,1,1,3,4:06,-2,4,6
2017,Ihud Bnei Sakhnin,5,0,Relegation round,1,1,3,5:10,-5,4,7
2017,Hapoel Raanana,6,0,Relegation round,5,1,0,13:03,10,16,0
2017,Maccabi Haifa,6,0,Relegation round,3,1,2,10:06,4,10,1
2017,Ironi Kiryat Shmona,6,0,Relegation round,3,1,2,9:05,4,10,2
2017,Hapoel Acre,6,0,Relegation round,2,2,2,6:11,-5,8,3
2017,Maccabi Petah Tikva,6,0,Relegation round,2,1,3,8:09,-1,7,4
2017,FC Ashdod,6,0,Relegation round,2,1,3,6:07,-1,7,5
2017,Ihud Bnei Sakhnin,6,0,Relegation round,1,2,3,6:11,-5,5,6
2017,Hapoel Ashkelon,6,0,Relegation round,1,1,4,4:10,-6,4,7
2017,Hapoel Raanana,7,0,Relegation round,5,1,1,13:05,8,16,0
2017,Maccabi Haifa,7,0,Relegation round,4,1,2,12:06,6,13,1
2017,Ironi Kiryat Shmona,7,0,Relegation round,4,1,2,11:06,5,13,2
